age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,is_fraud
30,103301,25115,1774,8,122,0,electronics,1,13,0,1,18,0
39,137214,49277,1235,18,31,1,electronics,1,23,1,1,66,0
37,36561,5453,1245,57,216,2,travel,1,15,0,1,20,0
41,132435,60319,1039,5,59,1,food,1,17,1,1,6,0
34,91061,27430,2681,26,223,1,online,1,17,0,1,32,0
29,113397,31721,3972,30,29,1,travel,1,15,0,1,69,0
66,74153,24792,4552,54,106,1,travel,1,16,0,1,23,0
21,58142,20344,4940,13,224,2,retail,1,6,0,1,101,0
71,51916,6682,3187,29,17,0,online,1,11,0,1,24,0
65,89324,33322,3732,3,142,4,travel,1,1,0,1,21,1
33,69965,13767,4916,58,232,0,retail,1,9,0,0,317,0
24,29648,11431,1485,76,164,0,online,1,4,0,0,32,0
21,60133,25797,2906,2,186,4,electronics,1,20,0,0,81,0
69,75677,31904,818,75,24,1,retail,1,2,1,0,81,0
60,121059,38859,988,28,109,2,electronics,1,18,0,1,130,0
52,119588,36841,2473,77,191,2,food,1,12,0,1,4,0
54,124950,19635,735,76,91,0,food,1,11,0,1,15,0
48,123317,50577,2511,2,25,4,food,1,2,0,1,72,0
51,95135,19841,3372,7,187,3,food,1,5,1,0,41,1
28,60046,17934,1226,26,32,1,travel,1,13,0,1,41,0
59,72064,15400,4061,76,116,0,food,1,3,1,1,9,0
46,126459,19415,2207,16,82,2,travel,1,12,0,1,16,0
54,131625,46308,2816,23,110,4,travel,1,18,0,1,36,0
74,94350,11485,788,40,146,4,online,0,17,0,1,16,1
74,70893,28318,982,60,37,0,travel,1,2,1,1,11,0
23,126520,28724,2820,73,26,3,travel,1,19,1,1,4,0
70,86272,8631,2133,32,137,2,food,1,5,0,1,8,0
32,117152,35667,608,15,227,0,travel,1,15,1,1,73,0
21,147907,17562,3351,13,64,3,electronics,1,19,0,1,63,1
74,92649,19499,234,5,72,4,food,1,23,1,0,2,0
64,89674,34326,850,75,148,1,retail,1,2,0,1,11,0
25,149132,18652,1824,74,182,2,food,1,11,0,1,41,0
50,144044,62765,4819,52,106,2,travel,1,18,0,0,19,1
50,133542,13558,1116,77,86,3,electronics,1,18,1,1,86,0
37,38760,7702,134,41,211,0,food,1,23,1,1,76,0
68,46927,18600,3256,53,158,4,electronics,1,3,1,1,111,1
67,111475,25249,2941,50,53,3,retail,1,0,1,0,41,1
43,86367,12156,4135,15,92,1,retail,1,1,0,1,21,0
35,122955,30012,2981,7,99,1,online,1,12,1,1,46,0
57,37588,7824,2027,40,235,1,online,1,12,1,1,4,0
41,146750,64142,2425,28,191,3,food,1,1,0,1,0,1
34,126678,28545,4600,32,11,4,online,1,18,0,0,0,1
22,129734,53913,3106,15,31,2,electronics,1,21,0,1,26,0
31,143154,65385,1619,70,177,0,online,1,23,1,1,12,0
71,77233,21125,727,65,231,2,electronics,0,15,1,1,8,0
59,69738,32356,3571,4,100,4,online,0,11,1,1,47,1
58,58397,14653,1026,11,222,2,online,1,0,1,0,265,0
54,107189,52054,3575,26,87,3,online,1,8,1,0,9,1
58,101367,13757,4711,61,147,1,travel,1,16,1,1,39,0
70,149873,56173,4480,37,140,4,travel,1,9,1,0,6,1
54,96260,28639,1970,23,15,4,online,1,17,0,1,136,0
38,145585,37132,1058,40,159,2,electronics,1,18,0,0,17,0
50,101619,35880,1367,77,171,3,food,1,6,0,1,105,0
35,136453,52062,3436,23,101,2,retail,1,18,1,1,16,0
47,44816,4559,125,16,165,2,travel,1,23,0,1,82,0
71,67240,11214,2105,61,207,4,online,1,14,0,1,11,1
54,31276,12048,1811,68,29,2,retail,1,8,0,1,17,0
72,138939,50928,2156,31,114,1,travel,1,9,0,0,10,0
58,129199,62844,1630,53,107,2,food,1,22,0,0,15,0
53,104530,42273,4790,25,154,1,electronics,1,19,0,1,90,0
44,48499,23294,2960,44,108,4,online,1,19,0,1,50,1
35,113576,43274,3802,12,130,3,food,1,3,0,0,26,1
50,133856,29344,2951,9,84,1,travel,1,5,0,1,177,0
62,107495,15279,4915,12,15,3,online,1,3,0,1,31,0
71,146717,60554,987,69,132,3,retail,1,4,0,1,174,1
37,96635,34562,3076,54,214,1,electronics,1,8,0,1,10,0
25,132803,15839,793,54,50,4,travel,1,11,0,1,117,0
49,110112,26869,250,28,166,0,electronics,1,22,0,1,0,0
24,60946,29419,1563,56,23,3,online,1,7,1,1,39,0
30,80204,24074,4588,69,59,3,food,1,20,0,1,27,1
37,76886,20996,1022,77,90,4,electronics,1,4,0,0,37,0
30,96652,27360,196,58,115,4,retail,1,10,0,1,40,0
37,40563,7445,1891,78,75,2,travel,1,22,0,1,24,0
40,117324,29035,4596,75,156,4,retail,1,10,0,1,315,1
44,117464,29122,440,42,194,3,electronics,1,12,0,1,187,0
25,126872,15344,248,38,123,1,food,1,13,0,1,163,0
54,34847,14183,2355,68,136,0,food,1,7,0,1,193,0
26,51155,13638,85,53,157,2,retail,1,17,0,1,78,0
73,104671,44890,1366,33,139,1,online,1,18,1,1,223,0
22,141891,62451,4932,71,229,0,online,1,11,0,1,111,0
33,108310,20015,2340,56,18,0,food,1,11,1,0,26,0
63,92278,33491,4696,72,183,0,retail,1,17,0,1,76,0
63,43309,12512,1912,51,50,1,retail,1,9,0,1,121,0
68,25619,11581,4023,74,142,2,retail,1,6,0,0,62,1
31,108194,20156,4680,43,118,2,electronics,1,17,1,1,27,0
71,75108,27874,4997,15,202,0,online,1,11,0,1,3,0
67,59707,20485,2069,38,227,1,online,1,13,0,1,82,1
43,45337,9888,150,15,137,0,electronics,0,14,0,0,152,0
36,106537,16474,1799,5,227,4,travel,1,15,0,1,22,0
51,91504,33001,3636,54,139,2,electronics,1,1,1,1,8,0
31,72614,28714,26,51,191,3,retail,1,17,0,1,19,0
74,116428,26341,4358,10,108,0,electronics,1,11,0,1,43,0
36,116155,41575,474,12,204,4,retail,1,15,0,1,19,0
28,25281,6523,4481,4,67,2,food,0,12,0,1,47,1
24,52420,20196,1837,18,181,1,retail,1,19,0,1,170,0
60,105896,19028,3038,36,167,2,online,1,16,0,0,55,1
24,64030,29203,529,25,78,1,electronics,1,17,0,1,22,0
45,26058,5601,99,76,184,1,retail,1,2,1,1,137,0
23,111213,27482,4825,36,156,0,travel,0,22,0,1,41,1
52,101260,12478,2861,67,75,0,food,1,9,1,0,6,0
23,53404,7722,2853,9,39,2,travel,1,0,0,1,34,0
47,128482,39359,4735,61,25,4,travel,1,5,0,0,53,1
49,130284,26973,1894,53,21,2,travel,1,2,0,1,91,0
52,54856,23818,4181,18,138,3,food,1,18,1,1,137,1
70,34200,3621,935,43,171,1,food,1,3,0,1,19,0
71,89178,22440,3744,35,15,1,food,1,19,0,0,8,0
39,58997,13860,979,63,211,0,food,1,22,0,1,3,0
41,50611,5452,1104,78,48,4,travel,1,2,1,1,67,0
25,144273,21604,3205,4,86,0,online,1,7,0,1,79,0
38,66235,17582,1414,41,149,3,online,1,7,0,1,26,0
48,142428,42321,3374,45,188,2,food,1,6,0,1,25,0
62,60057,15717,4300,50,116,2,electronics,1,1,1,0,154,0
42,26239,8196,3992,79,236,4,retail,1,20,1,1,124,1
41,128674,43498,4333,28,224,0,electronics,1,5,0,1,13,0
26,139474,14501,4023,42,50,0,electronics,1,15,0,1,75,0
21,90661,25896,4566,76,151,3,electronics,1,9,1,1,48,1
25,70272,34110,4723,69,141,2,online,1,3,1,1,8,1
61,114393,35188,3102,1,69,0,retail,1,12,0,1,22,0
32,86212,31986,4169,39,4,4,electronics,1,9,1,1,9,0
46,149088,33506,2084,17,220,2,food,1,20,0,0,17,0
66,40398,16546,294,35,78,3,online,1,13,0,1,47,0
54,145030,59341,4943,46,200,4,food,1,8,1,1,23,0
69,81503,25145,4936,42,9,1,food,1,10,0,1,25,0
34,31638,15515,1197,39,121,3,electronics,1,22,1,1,38,0
46,31570,4742,3979,49,115,4,food,1,17,0,1,4,1
65,93785,10014,2975,62,163,0,retail,1,10,0,0,67,0
47,34110,13919,4329,38,101,1,food,1,16,1,0,25,1
29,130899,55352,793,23,149,3,electronics,1,1,0,0,32,0
46,104141,15421,959,22,186,0,food,1,2,0,1,183,0
67,37115,7654,3949,4,146,1,online,1,10,1,1,21,0
42,64062,6855,54,49,97,2,online,1,17,0,0,52,0
67,47911,10412,1820,59,200,0,online,1,2,0,0,24,1
50,129061,52819,4576,73,81,4,travel,1,14,1,0,112,1
63,57556,17680,2091,68,43,3,online,1,10,0,1,93,1
68,103131,24672,3508,71,95,1,online,1,10,1,1,13,0
37,26969,6707,839,2,226,0,travel,0,19,0,1,58,0
46,68753,6912,1919,49,6,2,online,1,10,0,1,3,0
56,107811,23709,2591,31,214,3,electronics,1,18,0,1,165,1
21,29470,10567,701,40,206,3,online,1,0,1,0,21,1
28,146863,71915,4029,48,67,0,online,1,4,0,1,89,0
69,35225,15457,941,51,140,2,travel,0,9,0,0,19,0
55,132860,14539,4946,43,100,1,electronics,1,9,0,1,50,1
72,148008,67998,3416,55,12,0,food,1,13,0,1,205,0
35,132510,54763,157,49,237,1,retail,1,1,0,1,104,0
67,133295,54937,1042,57,66,3,electronics,1,3,1,1,8,0
42,48196,13649,1321,77,2,1,food,1,1,1,0,39,0
34,130823,33909,397,15,143,2,electronics,1,17,0,1,21,0
46,38669,8552,3131,27,151,4,food,1,12,0,1,28,1
48,62380,7877,1883,68,157,2,food,1,18,0,1,20,0
43,149398,28578,3598,64,81,1,electronics,1,4,0,1,20,0
34,135677,26951,925,30,224,0,travel,1,19,1,0,39,0
44,140886,41368,1888,36,135,3,electronics,1,1,1,1,10,0
22,73320,29253,3758,67,222,4,electronics,1,10,1,1,38,0
65,72414,20965,287,49,156,0,food,1,17,0,0,16,0
46,128542,15828,1987,76,142,0,retail,1,5,0,1,17,0
34,40577,19603,1869,55,172,2,food,1,22,0,0,67,0
71,113009,53915,3046,56,158,1,online,1,9,0,1,1,0
27,80409,33295,3381,68,209,2,electronics,1,21,0,1,23,0
23,53625,26626,4723,44,160,1,electronics,1,22,1,0,26,0
67,106040,33698,2192,31,238,2,travel,1,16,1,0,33,0
43,49089,23813,4685,58,70,0,food,1,21,1,1,55,1
66,61487,8008,1180,53,115,3,travel,1,10,1,1,23,0
63,90838,22370,499,79,88,1,electronics,0,18,0,0,11,0
67,121999,23198,2535,23,6,4,food,0,16,0,1,108,1
65,135448,24154,1192,28,27,4,food,1,23,0,1,198,0
38,119795,18726,4489,16,82,0,online,1,3,0,1,1,1
58,75138,26220,4268,37,88,2,online,1,23,0,1,39,0
55,67823,27978,2498,21,229,2,retail,1,13,0,1,20,0
71,62208,20610,1886,79,120,0,online,1,19,0,0,16,0
35,79061,12553,2472,17,24,4,food,1,3,0,1,20,0
45,55659,23624,1640,37,102,4,online,1,13,0,0,50,0
57,126376,44785,297,77,34,2,retail,1,3,0,1,10,0
48,56890,14522,4292,19,168,1,electronics,1,5,0,1,122,0
30,104134,38493,1917,30,47,3,online,1,8,0,1,31,0
59,72055,14696,1171,45,207,1,food,1,20,0,1,19,0
37,137269,32680,139,18,203,4,electronics,1,11,1,1,72,0
59,44508,20784,2373,78,214,1,food,1,7,0,1,0,1
42,67287,14547,153,62,24,3,electronics,1,23,0,1,28,0
46,103916,29927,25,36,65,1,food,0,3,0,1,21,1
64,51984,23707,254,52,18,1,online,1,4,1,1,20,0
45,135169,51781,936,19,44,1,online,1,5,0,0,20,1
37,33125,4136,3188,44,76,1,retail,1,4,1,0,1,0
33,61059,9703,2186,7,57,0,electronics,1,18,1,1,8,1
40,94569,9753,896,44,107,4,retail,1,7,1,1,7,0
45,128409,45247,350,68,156,3,travel,1,8,0,1,223,1
24,42087,11745,2061,34,232,4,online,1,14,0,0,1,0
30,131437,20203,3408,66,124,0,electronics,1,3,0,1,9,1
23,140262,67770,3960,69,199,0,retail,1,8,0,1,182,0
61,30704,9575,315,55,151,0,retail,1,6,0,0,49,0
65,85576,16837,917,10,213,0,travel,1,7,1,0,29,0
38,98384,29538,2664,42,162,1,retail,1,14,1,0,4,0
67,112128,41694,3802,41,139,4,food,1,18,0,1,55,1
56,136279,17783,4052,77,214,2,online,1,14,0,1,7,0
67,97460,20455,1381,69,234,3,retail,0,4,1,1,55,1
42,52208,22072,330,10,163,0,retail,1,18,0,1,193,0
54,143516,40739,4664,10,116,4,travel,1,6,0,1,37,0
67,110150,35097,4069,60,93,0,food,1,5,0,1,12,1
28,91024,24861,1141,51,42,0,retail,1,18,1,1,49,0
60,64882,7627,2588,21,28,0,online,1,16,0,1,35,0
69,50923,8468,4052,8,123,0,online,1,9,1,0,38,1
64,139044,38684,3377,65,210,0,retail,1,18,0,1,32,0
39,126477,23230,827,78,206,3,food,1,10,0,0,56,0
62,54165,6499,21,30,210,4,online,0,14,0,0,42,0
61,92203,40335,204,49,220,0,online,1,9,0,1,217,0
57,116749,57496,2547,9,24,0,food,1,10,0,1,87,0
26,29114,12148,2852,17,136,0,food,1,22,0,1,15,0
72,89965,39720,2239,69,106,0,retail,1,2,1,1,64,0
46,61321,12067,3019,58,118,1,electronics,1,2,0,0,12,1
54,98297,47600,4761,57,237,1,travel,1,17,1,1,76,0
65,121652,21747,2087,62,53,2,electronics,1,10,1,1,7,1
26,124304,59737,3877,52,200,0,electronics,1,19,1,1,32,0
57,138942,69183,4883,61,132,2,online,1,21,1,1,78,0
53,50426,19398,453,40,219,3,food,1,17,0,1,16,0
73,42772,21063,307,38,100,2,online,1,14,0,1,90,0
42,128754,42207,4913,43,5,4,travel,1,6,1,1,51,0
41,28712,5851,854,63,225,1,retail,1,9,1,1,25,0
26,26367,7245,1025,19,49,1,travel,1,20,1,0,27,0
26,131493,44368,1394,50,98,0,online,1,22,0,1,130,0
68,132317,17099,1407,33,30,0,online,1,19,0,1,12,0
24,140142,48900,563,13,72,3,online,1,9,0,1,59,0
50,116736,57489,2360,78,103,3,online,1,12,1,1,61,0
31,76924,13541,4526,62,63,4,electronics,0,14,0,1,127,1
50,28726,11979,1279,43,175,0,retail,1,22,0,1,62,0
51,114152,52870,1270,49,26,0,electronics,1,17,0,0,43,0
44,52723,25174,194,36,185,3,online,1,22,0,1,116,0
29,128110,62012,4573,10,37,3,food,1,3,0,1,88,1
23,125494,38725,2420,6,226,3,electronics,1,19,1,1,63,0
71,34108,16744,4441,57,7,1,online,1,16,1,1,1,0
51,102714,41385,2219,1,127,2,online,1,2,0,1,23,0
60,60643,9985,3682,71,168,2,retail,1,20,0,1,49,0
57,56324,16376,4693,58,92,0,travel,0,20,1,1,36,0
56,128896,49925,1891,21,167,1,electronics,1,1,0,1,19,0
44,108360,21556,4306,56,190,3,electronics,1,3,1,1,7,1
51,135896,48412,531,20,103,0,electronics,1,0,0,0,40,0
26,33927,12439,1897,54,220,1,online,0,14,0,1,16,0
22,118680,19591,2562,25,206,4,retail,1,0,0,1,13,1
40,121546,39628,3819,28,53,1,online,1,5,1,1,25,0
48,47443,19387,4893,5,230,0,online,1,6,0,1,76,0
31,104973,31445,4165,21,132,2,food,1,18,0,1,33,0
24,88449,9273,4683,18,234,3,retail,1,11,0,1,12,1
35,134834,13970,4426,47,210,4,electronics,1,0,0,1,6,1
26,130314,31641,3489,70,108,1,travel,1,6,0,1,34,0
74,101743,47867,1419,57,112,0,electronics,0,18,0,1,79,0
69,146805,28108,1704,19,153,0,online,1,12,0,1,52,0
50,85233,30150,4674,65,7,3,retail,0,11,0,1,13,1
58,50537,9542,536,3,230,0,retail,1,11,0,1,28,0
71,126293,28879,2670,42,156,0,retail,1,21,0,1,96,0
22,102576,45053,2182,21,197,3,food,1,12,0,1,9,1
35,132522,51888,4976,40,67,4,electronics,1,13,0,1,37,0
31,47612,6578,289,67,108,2,food,1,21,0,1,22,0
28,118977,32299,2974,25,223,2,travel,1,11,0,1,6,1
46,31471,3514,3987,55,111,1,online,1,19,0,1,2,0
71,60631,17725,2679,52,234,4,food,1,11,0,1,40,1
65,133997,48905,2903,44,148,1,food,1,5,0,1,1,0
64,117059,17254,1761,56,83,2,online,1,9,0,1,5,0
25,56348,12146,3991,55,124,3,retail,0,19,0,1,21,1
26,89732,23252,4779,70,139,0,online,1,23,1,1,2,0
46,26177,12245,2371,77,104,2,electronics,1,8,1,1,25,0
74,29760,14799,4437,73,67,4,online,1,1,0,0,6,1
24,57779,6815,4141,66,215,2,retail,1,6,0,1,21,0
39,46636,18859,1718,19,7,4,online,1,8,0,1,78,0
40,106889,26582,2696,7,151,4,food,1,11,1,1,49,0
53,78551,20186,2905,63,189,4,travel,1,4,0,1,29,1
40,36556,14684,4545,42,199,1,food,1,0,0,1,4,0
69,52598,24582,2786,42,110,3,travel,1,21,0,1,48,0
32,36563,17563,1129,59,34,2,online,1,14,0,0,8,0
67,71819,23761,2998,20,106,3,electronics,1,7,0,1,3,0
21,134326,32620,4269,73,147,0,online,1,0,0,1,54,1
46,98770,40991,4253,17,58,2,retail,1,17,1,1,121,0
34,116055,23257,204,27,9,3,online,1,12,0,1,30,0
58,51966,16921,672,47,48,3,travel,0,0,0,1,2,1
57,145133,35329,489,2,115,0,food,1,4,0,1,106,0
31,106709,38698,4228,63,210,4,electronics,0,17,0,1,3,1
56,84889,16651,1433,62,41,2,online,1,15,0,1,101,0
33,51987,9182,2718,19,48,2,online,1,9,0,0,24,0
63,103714,48465,3185,17,173,0,food,1,3,0,1,22,0
23,129874,18276,3824,69,234,4,electronics,1,0,0,1,39,1
53,83348,25203,2024,39,25,2,online,1,22,1,1,157,0
26,49596,9340,3799,71,116,2,online,1,7,0,0,114,0
70,58174,6723,4815,39,78,2,travel,1,4,0,0,31,1
30,89106,10194,2453,36,108,4,travel,1,1,0,1,59,0
25,132510,22538,921,40,25,0,retail,1,23,0,0,43,0
43,94967,42422,3223,45,147,2,food,1,16,0,1,59,0
30,84182,17930,2374,4,39,3,electronics,1,6,0,1,88,1
64,118300,56805,3639,25,119,4,online,1,16,0,1,1,0
22,112163,37310,3482,69,79,1,online,1,5,0,1,19,0
33,64310,17662,690,30,80,0,retail,1,21,1,0,160,0
60,81088,26924,4661,76,27,3,online,1,14,0,1,149,0
22,33906,10398,619,68,104,2,food,1,4,0,1,0,0
40,61914,24982,2166,29,74,1,retail,0,14,0,0,11,1
21,135350,28829,3876,73,191,0,food,1,17,1,1,253,0
57,70379,16976,381,68,68,4,retail,1,17,0,1,33,0
29,103612,47416,625,51,147,1,online,1,20,0,1,42,0
37,139828,66919,2263,24,28,1,retail,1,20,1,1,9,0
29,62650,28632,4952,14,213,3,travel,1,22,0,1,112,1
31,71881,19248,4148,69,123,0,electronics,1,5,0,0,13,0
35,71413,29432,874,18,239,3,online,1,1,0,1,10,0
44,31012,9010,1278,42,206,3,electronics,1,16,1,1,12,0
58,75115,22460,794,57,161,2,online,0,20,1,1,126,1
55,32151,5847,4581,12,138,4,electronics,1,3,1,1,60,1
50,82716,27829,4188,17,83,1,travel,1,11,1,1,73,0
51,118747,20715,2247,30,30,0,electronics,1,18,1,0,23,0
69,117653,27369,4064,75,22,4,retail,1,1,0,0,119,1
25,61378,27129,4905,23,3,4,electronics,1,1,1,1,77,1
64,67652,12368,945,1,101,0,online,1,13,0,1,69,0
70,97430,12516,3990,79,105,4,food,1,14,0,1,176,0
34,38467,4908,2348,32,210,2,electronics,1,19,0,1,22,0
73,56010,26678,335,9,203,4,electronics,1,1,0,1,47,0
31,146999,44506,1544,15,176,2,electronics,1,3,1,1,120,0
29,139793,36872,3490,28,2,1,online,1,18,0,1,78,0
54,79691,33816,3871,24,204,1,electronics,1,8,0,0,41,1
32,89157,38723,1995,60,54,3,online,0,6,0,1,3,1
55,133177,31013,4942,35,6,2,online,1,12,1,1,52,0
55,37289,14074,4613,27,107,1,food,1,11,0,1,37,0
21,69976,28581,2788,76,168,4,retail,1,2,0,1,10,1
60,68596,24822,1280,20,236,0,online,1,12,0,1,106,0
42,48171,7738,650,65,221,0,travel,1,14,0,1,21,0
49,125441,56492,4713,49,123,2,electronics,1,13,0,1,24,0
28,111365,35151,4088,1,222,3,travel,1,23,0,1,55,1
31,143218,30503,4671,10,2,4,electronics,1,8,1,1,33,0
61,124590,33650,1377,47,201,2,food,1,12,0,1,4,0
57,139014,15990,4052,59,111,0,online,1,22,0,1,24,0
34,69139,10450,2585,62,2,2,retail,0,21,0,0,4,1
50,73713,29943,3613,18,93,4,online,1,3,0,1,10,1
55,54734,5473,1591,46,225,1,electronics,1,20,0,1,0,0
41,97588,26019,1996,32,202,4,retail,1,7,0,1,10,0
57,88646,27391,2250,27,226,1,online,1,2,0,0,20,1
25,28654,3491,3976,18,236,1,retail,1,1,1,1,38,1
39,114022,55783,2115,39,183,1,electronics,1,18,0,1,125,0
34,43743,8330,138,49,200,2,food,1,22,0,1,38,0
46,73368,16264,4811,44,101,0,food,0,7,0,1,61,0
24,115025,25486,4006,72,188,2,online,1,16,0,1,22,1
45,99172,19057,861,54,97,0,travel,1,12,0,1,69,0
65,31441,3162,4113,34,111,4,electronics,1,6,0,1,48,1
62,144735,56698,2086,71,6,3,online,1,8,1,1,30,0
45,49611,24147,3004,36,236,4,online,1,11,0,1,10,0
38,144891,27488,3754,18,127,2,food,1,13,0,1,18,0
60,132971,48563,2766,38,104,2,retail,1,13,1,1,48,0
28,37149,14739,1654,59,237,0,electronics,1,14,0,1,27,0
59,125102,54966,4381,9,147,2,retail,1,2,1,0,110,0
60,84189,22651,3154,73,224,1,electronics,1,14,0,1,13,0
34,132904,29394,252,72,155,2,travel,1,18,0,1,3,0
52,46675,10740,4095,51,1,0,food,1,23,0,1,44,0
71,96031,36976,180,35,235,0,travel,0,19,0,1,108,1
58,67668,28874,662,5,33,1,online,1,13,1,1,22,0
53,38673,6676,3522,14,40,0,food,0,7,0,1,52,1
43,101666,25251,1509,30,32,3,online,1,4,0,0,13,0
35,113204,52161,2109,4,197,4,travel,1,18,0,1,40,0
53,105758,44701,2168,39,17,2,electronics,1,3,0,0,77,1
45,90429,44666,1982,64,126,3,online,1,13,0,0,100,0
37,48669,19550,3935,25,8,2,retail,1,15,0,0,5,0
53,59068,15196,2268,28,57,3,electronics,1,19,0,1,22,1
67,113789,38262,4049,76,42,2,electronics,1,23,0,1,51,0
22,34435,12548,2045,66,98,1,travel,1,5,0,1,1,0
34,119088,15646,3281,78,137,0,travel,1,22,1,1,58,0
73,77249,24549,867,22,120,0,food,1,5,1,1,37,0
60,62384,23938,3833,31,87,1,food,1,2,0,1,17,0
60,106929,17849,1059,23,163,3,retail,0,14,1,0,84,1
71,101153,41700,4000,48,199,4,electronics,1,2,0,1,17,0
59,129056,43041,308,20,207,3,retail,1,10,1,1,237,0
71,100388,48275,933,38,181,0,retail,0,2,0,1,84,0
26,56401,6597,4242,55,54,4,travel,1,9,0,1,61,0
26,96831,19959,4316,68,84,2,retail,1,17,1,1,3,0
23,144503,49220,2809,79,25,4,retail,1,0,0,1,117,1
27,140760,30773,4885,1,67,3,online,1,15,1,1,78,1
71,126529,48811,4072,7,190,1,food,1,15,1,1,13,0
28,59084,23846,4055,57,183,2,food,1,9,1,1,24,0
62,145387,20500,1812,12,174,3,electronics,1,0,0,1,15,0
72,135641,41443,2723,5,152,2,food,1,3,0,1,208,1
35,130111,39496,4516,50,226,4,electronics,1,2,0,1,96,1
67,80826,20021,2863,42,46,0,online,0,4,1,1,133,1
49,61451,29076,2667,12,22,3,food,1,11,0,1,77,1
53,32227,13889,4532,18,139,1,online,0,11,0,1,30,0
72,56910,21562,3356,66,176,4,food,0,12,0,1,11,1
50,61041,23545,1481,74,8,3,food,1,23,0,1,11,1
59,113920,32431,2959,79,39,1,online,1,11,0,1,8,0
47,90681,42474,951,17,235,3,retail,1,15,0,0,39,0
56,128314,48481,1917,68,163,4,retail,1,12,1,1,126,0
49,106571,41732,4847,71,49,3,retail,1,4,0,1,240,1
58,90481,40234,1253,62,46,2,retail,0,23,1,1,16,0
53,93576,19616,4433,41,38,4,food,1,3,0,1,59,1
57,132958,56218,1476,34,136,3,travel,1,20,0,1,45,0
47,89174,15881,3967,70,54,0,online,1,14,0,0,33,0
53,51160,12183,1976,45,165,3,travel,1,11,0,0,54,1
24,140170,32834,385,58,219,2,travel,1,18,0,1,23,0
42,142867,70206,272,51,92,1,electronics,1,20,1,0,144,0
22,42633,18870,4372,34,40,1,retail,1,18,0,1,61,1
30,119880,45610,3398,44,34,1,food,1,20,0,1,70,0
25,42014,16420,3405,15,96,0,retail,1,10,0,1,13,0
30,105532,34279,1954,78,79,2,retail,1,20,1,1,9,0
53,74104,35483,1903,70,236,4,travel,1,5,0,1,25,0
74,66621,19886,3644,50,127,1,electronics,1,8,0,1,72,0
58,102231,25783,1662,32,17,2,retail,1,0,0,1,139,0
33,93388,15429,4151,67,161,3,online,1,11,1,1,27,1
51,41014,16999,3902,3,175,0,online,1,13,0,1,74,0
67,117578,46299,609,74,110,2,retail,1,5,0,1,31,0
56,58755,14908,4825,51,52,2,travel,1,0,0,1,17,1
65,65390,7197,1922,67,118,4,travel,1,21,1,1,67,0
44,48711,21218,1302,76,208,2,food,1,1,0,1,80,0
72,116658,12198,610,48,221,4,electronics,1,23,1,0,11,1
35,82993,31660,390,17,9,0,travel,1,10,0,1,18,0
49,99696,48661,4223,7,33,0,food,1,2,0,0,34,1
28,52213,14361,3647,13,188,3,online,1,9,0,1,10,1
25,140788,27311,2173,66,113,4,online,1,5,1,1,132,0
49,129956,49636,4365,4,221,4,online,1,5,0,0,44,1
67,82784,35336,1108,10,205,1,retail,1,19,1,1,6,0
24,32421,10328,375,17,149,1,electronics,1,20,0,1,10,0
32,111936,54492,2580,52,186,3,food,1,1,1,1,154,1
65,124073,14971,3429,6,85,0,electronics,1,23,0,1,67,0
22,42727,12900,2486,69,197,1,retail,0,9,0,1,66,1
47,137418,53233,800,74,10,2,food,1,22,0,1,3,0
51,29358,13065,3579,9,6,0,food,1,5,0,0,112,1
71,90108,15471,756,77,115,2,travel,1,22,0,1,29,0
71,119018,49987,322,21,121,4,electronics,1,16,0,1,53,0
56,149457,47988,4643,24,141,0,electronics,1,13,0,0,160,0
56,57117,14771,930,4,65,3,travel,1,4,0,1,5,0
46,113700,17360,1087,24,20,4,online,1,22,0,1,32,0
63,56910,25388,2839,59,57,4,retail,1,16,0,1,2,0
47,123032,20043,2391,3,239,2,electronics,1,1,0,1,34,0
25,80754,18082,3628,68,46,4,travel,1,8,0,1,14,1
40,87438,18888,807,40,136,1,food,1,11,0,1,120,0
31,134847,60487,4453,48,10,0,travel,1,18,0,1,25,0
30,54371,20067,282,54,201,1,online,1,21,1,0,50,0
60,76501,32028,3020,35,113,2,retail,1,6,1,1,98,0
58,85946,17205,4825,56,233,2,online,1,8,0,1,205,0
26,63467,22210,1783,40,195,0,food,1,20,0,1,35,0
28,42625,14010,2557,77,139,4,food,1,15,0,1,30,1
43,58893,25508,3174,68,12,3,food,1,19,0,1,3,0
67,101329,46858,4790,46,138,2,food,1,10,0,1,0,0
46,56007,5873,4727,78,153,0,travel,1,11,0,1,46,1
66,116302,42986,956,13,177,3,food,1,14,0,0,3,0
63,64532,7791,2675,27,177,4,food,1,17,0,1,23,1
32,79253,25324,516,6,217,2,travel,0,18,0,1,0,0
46,37323,8026,253,17,11,0,food,0,15,0,1,47,0
33,136335,30363,515,36,190,0,online,1,14,0,1,27,0
60,137356,33127,4527,2,118,0,online,1,4,0,1,6,0
38,135944,47378,3168,77,164,2,electronics,1,10,0,1,17,0
45,98379,22983,3600,52,39,3,online,1,14,1,0,42,1
53,39210,15412,1882,66,53,0,retail,1,17,1,1,53,0
67,41456,10853,3803,52,218,4,retail,1,12,0,1,31,1
60,56367,7177,1202,43,206,0,retail,1,3,0,1,81,1
