student_id,job_id,student_name,job_title,match_score,n_matched,n_missing,matched_skills,missing_skills,guardrail_status,allow_payment
40,18,Student_040,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
40,19,Student_040,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
40,20,Student_040,ML Engineer,12.5,1,7,docker,"aws, deep learning, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
40,21,Student_040,Data Analyst,0.0,0,5,,"data visualization, excel, power bi, sql, statistics",VERY_LOW_MATCH,False
40,22,Student_040,Data Scientist,11.1,1,8,tableau,"deep learning, machine learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
40,23,Student_040,Backend Developer,33.3,2,4,"docker, postgresql","fastapi, git, python, rest api",LOW_MATCH,False
40,24,Student_040,Data Scientist,11.1,1,8,tableau,"deep learning, machine learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
40,25,Student_040,NLP Engineer,0.0,0,9,,"deep learning, keras, machine learning, nlp, numpy, pandas, python, rest api, tensorflow",VERY_LOW_MATCH,False
40,26,Student_040,Data Engineer,22.2,2,7,"docker, postgresql","aws, git, linux, mongodb, pandas, python, sql",VERY_LOW_MATCH,False
40,27,Student_040,ML Engineer,12.5,1,7,docker,"deep learning, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
40,28,Student_040,BI Developer,25.0,2,6,"postgresql, tableau","data visualization, excel, power bi, python, sql, statistics",LOW_MATCH,False
40,29,Student_040,Data Engineer,40.0,2,3,"docker, postgresql","aws, python, sql",LOW_MATCH,False
40,30,Student_040,ML Engineer,0.0,0,5,,"machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
40,31,Student_040,ML Engineer,16.7,1,5,docker,"machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
40,32,Student_040,Backend Developer,25.0,2,6,"docker, postgresql","aws, flask, git, mongodb, python, rest api",LOW_MATCH,False
40,33,Student_040,ML Engineer,11.1,1,8,docker,"aws, deep learning, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
40,34,Student_040,Data Engineer,25.0,2,6,"docker, postgresql","aws, linux, mongodb, pandas, python, sql",LOW_MATCH,False
40,35,Student_040,Backend Developer,33.3,2,4,"docker, postgresql","git, mongodb, python, rest api",LOW_MATCH,False
40,36,Student_040,ML Engineer,12.5,1,7,docker,"deep learning, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
40,37,Student_040,Data Analyst,0.0,0,7,,"data visualization, excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
40,38,Student_040,Data Engineer,40.0,2,3,"docker, postgresql","aws, python, sql",LOW_MATCH,False
40,39,Student_040,BI Developer,14.3,1,6,tableau,"data visualization, excel, power bi, python, sql, statistics",VERY_LOW_MATCH,False
40,40,Student_040,NLP Engineer,0.0,0,5,,"deep learning, machine learning, nlp, python, tensorflow",VERY_LOW_MATCH,False
41,1,Student_041,Research Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, machine learning, r",MODERATE_MATCH,True
41,2,Student_041,BI Developer,50.0,3,3,"excel, sql, statistics","data visualization, power bi, tableau",MODERATE_MATCH,True
41,3,Student_041,Data Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, power bi, tableau",MODERATE_MATCH,True
41,4,Student_041,Data Scientist,60.0,3,2,"python, sql, statistics","machine learning, pandas",MODERATE_MATCH,True
41,5,Student_041,Data Engineer,50.0,3,3,"docker, python, sql","aws, pandas, postgresql",MODERATE_MATCH,True
41,6,Student_041,Backend Developer,33.3,3,6,"docker, flask, python","aws, fastapi, git, mongodb, postgresql, rest api",LOW_MATCH,False
41,7,Student_041,Backend Developer,40.0,2,3,"docker, python","git, postgresql, rest api",LOW_MATCH,False
41,8,Student_041,Data Scientist,50.0,3,3,"python, sql, statistics","machine learning, pandas, tableau",MODERATE_MATCH,True
41,9,Student_041,Backend Developer,40.0,2,3,"docker, python","git, postgresql, rest api",LOW_MATCH,False
41,10,Student_041,BI Developer,40.0,2,3,"excel, sql","data visualization, power bi, tableau",LOW_MATCH,False
41,11,Student_041,BI Developer,50.0,4,4,"excel, python, sql, statistics","data visualization, postgresql, power bi, tableau",MODERATE_MATCH,True
41,12,Student_041,Data Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, pandas, power bi",MODERATE_MATCH,True
41,13,Student_041,Research Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, pandas, r",MODERATE_MATCH,True
41,14,Student_041,Data Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, power bi, tableau",MODERATE_MATCH,True
41,15,Student_041,Data Scientist,37.5,3,5,"python, sql, statistics","machine learning, nlp, pandas, r, tableau",LOW_MATCH,False
41,16,Student_041,Data Scientist,37.5,3,5,"python, sql, statistics","deep learning, machine learning, nlp, pandas, r",LOW_MATCH,False
41,17,Student_041,Data Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, power bi, tableau",MODERATE_MATCH,True
41,18,Student_041,Backend Developer,40.0,2,3,"docker, python","git, postgresql, rest api",LOW_MATCH,False
41,19,Student_041,Backend Developer,40.0,2,3,"docker, python","git, postgresql, rest api",LOW_MATCH,False
41,20,Student_041,ML Engineer,62.5,5,3,"docker, python, scikit-learn, sql, statistics","aws, deep learning, machine learning",MODERATE_MATCH,True
41,21,Student_041,Data Analyst,60.0,3,2,"excel, sql, statistics","data visualization, power bi",MODERATE_MATCH,True
41,22,Student_041,Data Scientist,33.3,3,6,"python, sql, statistics","deep learning, machine learning, nlp, pandas, r, tableau",LOW_MATCH,False
41,23,Student_041,Backend Developer,33.3,2,4,"docker, python","fastapi, git, postgresql, rest api",LOW_MATCH,False
41,24,Student_041,Data Scientist,33.3,3,6,"python, sql, statistics","deep learning, machine learning, nlp, pandas, r, tableau",LOW_MATCH,False
41,25,Student_041,NLP Engineer,22.2,2,7,"python, tensorflow","deep learning, keras, machine learning, nlp, numpy, pandas, rest api",VERY_LOW_MATCH,False
41,26,Student_041,Data Engineer,33.3,3,6,"docker, python, sql","aws, git, linux, mongodb, pandas, postgresql",LOW_MATCH,False
41,27,Student_041,ML Engineer,75.0,6,2,"docker, python, scikit-learn, sql, statistics, tensorflow","deep learning, machine learning",GOOD_MATCH,True
41,28,Student_041,BI Developer,50.0,4,4,"excel, python, sql, statistics","data visualization, postgresql, power bi, tableau",MODERATE_MATCH,True
41,29,Student_041,Data Engineer,60.0,3,2,"docker, python, sql","aws, postgresql",MODERATE_MATCH,True
41,30,Student_041,ML Engineer,80.0,4,1,"python, scikit-learn, sql, statistics",machine learning,GOOD_MATCH,True
41,31,Student_041,ML Engineer,83.3,5,1,"docker, python, scikit-learn, sql, statistics",machine learning,GOOD_MATCH,True
41,32,Student_041,Backend Developer,37.5,3,5,"docker, flask, python","aws, git, mongodb, postgresql, rest api",LOW_MATCH,False
41,33,Student_041,ML Engineer,66.7,6,3,"docker, python, scikit-learn, sql, statistics, tensorflow","aws, deep learning, machine learning",MODERATE_MATCH,True
41,34,Student_041,Data Engineer,37.5,3,5,"docker, python, sql","aws, linux, mongodb, pandas, postgresql",LOW_MATCH,False
41,35,Student_041,Backend Developer,33.3,2,4,"docker, python","git, mongodb, postgresql, rest api",LOW_MATCH,False
41,36,Student_041,ML Engineer,75.0,6,2,"docker, python, scikit-learn, sql, statistics, tensorflow","deep learning, machine learning",GOOD_MATCH,True
41,37,Student_041,Data Analyst,57.1,4,3,"excel, python, sql, statistics","data visualization, pandas, power bi",MODERATE_MATCH,True
41,38,Student_041,Data Engineer,60.0,3,2,"docker, python, sql","aws, postgresql",MODERATE_MATCH,True
41,39,Student_041,BI Developer,57.1,4,3,"excel, python, sql, statistics","data visualization, power bi, tableau",MODERATE_MATCH,True
41,40,Student_041,NLP Engineer,40.0,2,3,"python, tensorflow","deep learning, machine learning, nlp",LOW_MATCH,False
42,1,Student_042,Research Analyst,14.3,1,6,data visualization,"excel, machine learning, python, r, sql, statistics",VERY_LOW_MATCH,False
42,2,Student_042,BI Developer,16.7,1,5,data visualization,"excel, power bi, sql, statistics, tableau",VERY_LOW_MATCH,False
42,3,Student_042,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
42,4,Student_042,Data Scientist,20.0,1,4,pandas,"machine learning, python, sql, statistics",VERY_LOW_MATCH,False
42,5,Student_042,Data Engineer,50.0,3,3,"aws, pandas, postgresql","docker, python, sql",MODERATE_MATCH,True
42,6,Student_042,Backend Developer,33.3,3,6,"aws, postgresql, rest api","docker, fastapi, flask, git, mongodb, python",LOW_MATCH,False
42,7,Student_042,Backend Developer,40.0,2,3,"postgresql, rest api","docker, git, python",LOW_MATCH,False
42,8,Student_042,Data Scientist,16.7,1,5,pandas,"machine learning, python, sql, statistics, tableau",VERY_LOW_MATCH,False
42,9,Student_042,Backend Developer,40.0,2,3,"postgresql, rest api","docker, git, python",LOW_MATCH,False
42,10,Student_042,BI Developer,20.0,1,4,data visualization,"excel, power bi, sql, tableau",VERY_LOW_MATCH,False
42,11,Student_042,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
42,12,Student_042,Data Analyst,28.6,2,5,"data visualization, pandas","excel, power bi, python, sql, statistics",LOW_MATCH,False
42,13,Student_042,Research Analyst,28.6,2,5,"data visualization, pandas","excel, python, r, sql, statistics",LOW_MATCH,False
42,14,Student_042,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
42,15,Student_042,Data Scientist,25.0,2,6,"nlp, pandas","machine learning, python, r, sql, statistics, tableau",LOW_MATCH,False
42,16,Student_042,Data Scientist,37.5,3,5,"deep learning, nlp, pandas","machine learning, python, r, sql, statistics",LOW_MATCH,False
42,17,Student_042,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
42,18,Student_042,Backend Developer,40.0,2,3,"postgresql, rest api","docker, git, python",LOW_MATCH,False
42,19,Student_042,Backend Developer,40.0,2,3,"postgresql, rest api","docker, git, python",LOW_MATCH,False
42,20,Student_042,ML Engineer,37.5,3,5,"aws, deep learning, scikit-learn","docker, machine learning, python, sql, statistics",LOW_MATCH,False
42,21,Student_042,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
42,22,Student_042,Data Scientist,33.3,3,6,"deep learning, nlp, pandas","machine learning, python, r, sql, statistics, tableau",LOW_MATCH,False
42,23,Student_042,Backend Developer,33.3,2,4,"postgresql, rest api","docker, fastapi, git, python",LOW_MATCH,False
42,24,Student_042,Data Scientist,33.3,3,6,"deep learning, nlp, pandas","machine learning, python, r, sql, statistics, tableau",LOW_MATCH,False
42,25,Student_042,NLP Engineer,44.4,4,5,"deep learning, nlp, pandas, rest api","keras, machine learning, numpy, python, tensorflow",LOW_MATCH,False
42,26,Student_042,Data Engineer,44.4,4,5,"aws, linux, pandas, postgresql","docker, git, mongodb, python, sql",LOW_MATCH,False
42,27,Student_042,ML Engineer,25.0,2,6,"deep learning, scikit-learn","docker, machine learning, python, sql, statistics, tensorflow",LOW_MATCH,False
42,28,Student_042,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
42,29,Student_042,Data Engineer,40.0,2,3,"aws, postgresql","docker, python, sql",LOW_MATCH,False
42,30,Student_042,ML Engineer,20.0,1,4,scikit-learn,"machine learning, python, sql, statistics",VERY_LOW_MATCH,False
42,31,Student_042,ML Engineer,16.7,1,5,scikit-learn,"docker, machine learning, python, sql, statistics",VERY_LOW_MATCH,False
42,32,Student_042,Backend Developer,37.5,3,5,"aws, postgresql, rest api","docker, flask, git, mongodb, python",LOW_MATCH,False
42,33,Student_042,ML Engineer,33.3,3,6,"aws, deep learning, scikit-learn","docker, machine learning, python, sql, statistics, tensorflow",LOW_MATCH,False
42,34,Student_042,Data Engineer,50.0,4,4,"aws, linux, pandas, postgresql","docker, mongodb, python, sql",MODERATE_MATCH,True
42,35,Student_042,Backend Developer,33.3,2,4,"postgresql, rest api","docker, git, mongodb, python",LOW_MATCH,False
42,36,Student_042,ML Engineer,25.0,2,6,"deep learning, scikit-learn","docker, machine learning, python, sql, statistics, tensorflow",LOW_MATCH,False
42,37,Student_042,Data Analyst,28.6,2,5,"data visualization, pandas","excel, power bi, python, sql, statistics",LOW_MATCH,False
42,38,Student_042,Data Engineer,40.0,2,3,"aws, postgresql","docker, python, sql",LOW_MATCH,False
42,39,Student_042,BI Developer,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
42,40,Student_042,NLP Engineer,40.0,2,3,"deep learning, nlp","machine learning, python, tensorflow",LOW_MATCH,False
43,1,Student_043,Research Analyst,14.3,1,6,statistics,"data visualization, excel, machine learning, python, r, sql",VERY_LOW_MATCH,False
43,2,Student_043,BI Developer,33.3,2,4,"statistics, tableau","data visualization, excel, power bi, sql",LOW_MATCH,False
43,3,Student_043,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
43,4,Student_043,Data Scientist,20.0,1,4,statistics,"machine learning, pandas, python, sql",VERY_LOW_MATCH,False
43,5,Student_043,Data Engineer,16.7,1,5,aws,"docker, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
43,6,Student_043,Backend Developer,33.3,3,6,"aws, fastapi, git","docker, flask, mongodb, postgresql, python, rest api",LOW_MATCH,False
43,7,Student_043,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
43,8,Student_043,Data Scientist,33.3,2,4,"statistics, tableau","machine learning, pandas, python, sql",LOW_MATCH,False
43,9,Student_043,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
43,10,Student_043,BI Developer,20.0,1,4,tableau,"data visualization, excel, power bi, sql",VERY_LOW_MATCH,False
43,11,Student_043,BI Developer,25.0,2,6,"statistics, tableau","data visualization, excel, postgresql, power bi, python, sql",LOW_MATCH,False
43,12,Student_043,Data Analyst,14.3,1,6,statistics,"data visualization, excel, pandas, power bi, python, sql",VERY_LOW_MATCH,False
43,13,Student_043,Research Analyst,14.3,1,6,statistics,"data visualization, excel, pandas, python, r, sql",VERY_LOW_MATCH,False
43,14,Student_043,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
43,15,Student_043,Data Scientist,25.0,2,6,"statistics, tableau","machine learning, nlp, pandas, python, r, sql",LOW_MATCH,False
43,16,Student_043,Data Scientist,12.5,1,7,statistics,"deep learning, machine learning, nlp, pandas, python, r, sql",VERY_LOW_MATCH,False
43,17,Student_043,Data Analyst,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
43,18,Student_043,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
43,19,Student_043,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
43,20,Student_043,ML Engineer,37.5,3,5,"aws, scikit-learn, statistics","deep learning, docker, machine learning, python, sql",LOW_MATCH,False
43,21,Student_043,Data Analyst,20.0,1,4,statistics,"data visualization, excel, power bi, sql",VERY_LOW_MATCH,False
43,22,Student_043,Data Scientist,22.2,2,7,"statistics, tableau","deep learning, machine learning, nlp, pandas, python, r, sql",VERY_LOW_MATCH,False
43,23,Student_043,Backend Developer,33.3,2,4,"fastapi, git","docker, postgresql, python, rest api",LOW_MATCH,False
43,24,Student_043,Data Scientist,22.2,2,7,"statistics, tableau","deep learning, machine learning, nlp, pandas, python, r, sql",VERY_LOW_MATCH,False
43,25,Student_043,NLP Engineer,11.1,1,8,tensorflow,"deep learning, keras, machine learning, nlp, numpy, pandas, python, rest api",VERY_LOW_MATCH,False
43,26,Student_043,Data Engineer,33.3,3,6,"aws, git, linux","docker, mongodb, pandas, postgresql, python, sql",LOW_MATCH,False
43,27,Student_043,ML Engineer,37.5,3,5,"scikit-learn, statistics, tensorflow","deep learning, docker, machine learning, python, sql",LOW_MATCH,False
43,28,Student_043,BI Developer,25.0,2,6,"statistics, tableau","data visualization, excel, postgresql, power bi, python, sql",LOW_MATCH,False
43,29,Student_043,Data Engineer,20.0,1,4,aws,"docker, postgresql, python, sql",VERY_LOW_MATCH,False
43,30,Student_043,ML Engineer,40.0,2,3,"scikit-learn, statistics","machine learning, python, sql",LOW_MATCH,False
43,31,Student_043,ML Engineer,33.3,2,4,"scikit-learn, statistics","docker, machine learning, python, sql",LOW_MATCH,False
43,32,Student_043,Backend Developer,25.0,2,6,"aws, git","docker, flask, mongodb, postgresql, python, rest api",LOW_MATCH,False
43,33,Student_043,ML Engineer,44.4,4,5,"aws, scikit-learn, statistics, tensorflow","deep learning, docker, machine learning, python, sql",LOW_MATCH,False
43,34,Student_043,Data Engineer,25.0,2,6,"aws, linux","docker, mongodb, pandas, postgresql, python, sql",LOW_MATCH,False
43,35,Student_043,Backend Developer,16.7,1,5,git,"docker, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
43,36,Student_043,ML Engineer,37.5,3,5,"scikit-learn, statistics, tensorflow","deep learning, docker, machine learning, python, sql",LOW_MATCH,False
43,37,Student_043,Data Analyst,14.3,1,6,statistics,"data visualization, excel, pandas, power bi, python, sql",VERY_LOW_MATCH,False
43,38,Student_043,Data Engineer,20.0,1,4,aws,"docker, postgresql, python, sql",VERY_LOW_MATCH,False
43,39,Student_043,BI Developer,28.6,2,5,"statistics, tableau","data visualization, excel, power bi, python, sql",LOW_MATCH,False
43,40,Student_043,NLP Engineer,20.0,1,4,tensorflow,"deep learning, machine learning, nlp, python",VERY_LOW_MATCH,False
44,1,Student_044,Research Analyst,28.6,2,5,"data visualization, python","excel, machine learning, r, sql, statistics",LOW_MATCH,False
44,2,Student_044,BI Developer,33.3,2,4,"data visualization, tableau","excel, power bi, sql, statistics",LOW_MATCH,False
44,3,Student_044,Data Analyst,42.9,3,4,"data visualization, python, tableau","excel, power bi, sql, statistics",LOW_MATCH,False
44,4,Student_044,Data Scientist,40.0,2,3,"pandas, python","machine learning, sql, statistics",LOW_MATCH,False
44,5,Student_044,Data Engineer,33.3,2,4,"pandas, python","aws, docker, postgresql, sql",LOW_MATCH,False
44,6,Student_044,Backend Developer,33.3,3,6,"fastapi, git, python","aws, docker, flask, mongodb, postgresql, rest api",LOW_MATCH,False
44,7,Student_044,Backend Developer,40.0,2,3,"git, python","docker, postgresql, rest api",LOW_MATCH,False
44,8,Student_044,Data Scientist,50.0,3,3,"pandas, python, tableau","machine learning, sql, statistics",MODERATE_MATCH,True
44,9,Student_044,Backend Developer,40.0,2,3,"git, python","docker, postgresql, rest api",LOW_MATCH,False
44,10,Student_044,BI Developer,40.0,2,3,"data visualization, tableau","excel, power bi, sql",LOW_MATCH,False
44,11,Student_044,BI Developer,37.5,3,5,"data visualization, python, tableau","excel, postgresql, power bi, sql, statistics",LOW_MATCH,False
44,12,Student_044,Data Analyst,42.9,3,4,"data visualization, pandas, python","excel, power bi, sql, statistics",LOW_MATCH,False
44,13,Student_044,Research Analyst,42.9,3,4,"data visualization, pandas, python","excel, r, sql, statistics",LOW_MATCH,False
44,14,Student_044,Data Analyst,42.9,3,4,"data visualization, python, tableau","excel, power bi, sql, statistics",LOW_MATCH,False
44,15,Student_044,Data Scientist,37.5,3,5,"pandas, python, tableau","machine learning, nlp, r, sql, statistics",LOW_MATCH,False
44,16,Student_044,Data Scientist,25.0,2,6,"pandas, python","deep learning, machine learning, nlp, r, sql, statistics",LOW_MATCH,False
44,17,Student_044,Data Analyst,42.9,3,4,"data visualization, python, tableau","excel, power bi, sql, statistics",LOW_MATCH,False
44,18,Student_044,Backend Developer,40.0,2,3,"git, python","docker, postgresql, rest api",LOW_MATCH,False
44,19,Student_044,Backend Developer,40.0,2,3,"git, python","docker, postgresql, rest api",LOW_MATCH,False
44,20,Student_044,ML Engineer,12.5,1,7,python,"aws, deep learning, docker, machine learning, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
44,21,Student_044,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
44,22,Student_044,Data Scientist,33.3,3,6,"pandas, python, tableau","deep learning, machine learning, nlp, r, sql, statistics",LOW_MATCH,False
44,23,Student_044,Backend Developer,50.0,3,3,"fastapi, git, python","docker, postgresql, rest api",MODERATE_MATCH,True
44,24,Student_044,Data Scientist,33.3,3,6,"pandas, python, tableau","deep learning, machine learning, nlp, r, sql, statistics",LOW_MATCH,False
44,25,Student_044,NLP Engineer,33.3,3,6,"pandas, python, tensorflow","deep learning, keras, machine learning, nlp, numpy, rest api",LOW_MATCH,False
44,26,Student_044,Data Engineer,33.3,3,6,"git, pandas, python","aws, docker, linux, mongodb, postgresql, sql",LOW_MATCH,False
44,27,Student_044,ML Engineer,25.0,2,6,"python, tensorflow","deep learning, docker, machine learning, scikit-learn, sql, statistics",LOW_MATCH,False
44,28,Student_044,BI Developer,37.5,3,5,"data visualization, python, tableau","excel, postgresql, power bi, sql, statistics",LOW_MATCH,False
44,29,Student_044,Data Engineer,20.0,1,4,python,"aws, docker, postgresql, sql",VERY_LOW_MATCH,False
44,30,Student_044,ML Engineer,20.0,1,4,python,"machine learning, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
44,31,Student_044,ML Engineer,16.7,1,5,python,"docker, machine learning, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
44,32,Student_044,Backend Developer,25.0,2,6,"git, python","aws, docker, flask, mongodb, postgresql, rest api",LOW_MATCH,False
44,33,Student_044,ML Engineer,22.2,2,7,"python, tensorflow","aws, deep learning, docker, machine learning, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
44,34,Student_044,Data Engineer,25.0,2,6,"pandas, python","aws, docker, linux, mongodb, postgresql, sql",LOW_MATCH,False
44,35,Student_044,Backend Developer,33.3,2,4,"git, python","docker, mongodb, postgresql, rest api",LOW_MATCH,False
44,36,Student_044,ML Engineer,25.0,2,6,"python, tensorflow","deep learning, docker, machine learning, scikit-learn, sql, statistics",LOW_MATCH,False
44,37,Student_044,Data Analyst,42.9,3,4,"data visualization, pandas, python","excel, power bi, sql, statistics",LOW_MATCH,False
44,38,Student_044,Data Engineer,20.0,1,4,python,"aws, docker, postgresql, sql",VERY_LOW_MATCH,False
44,39,Student_044,BI Developer,42.9,3,4,"data visualization, python, tableau","excel, power bi, sql, statistics",LOW_MATCH,False
44,40,Student_044,NLP Engineer,40.0,2,3,"python, tensorflow","deep learning, machine learning, nlp",LOW_MATCH,False
45,1,Student_045,Research Analyst,28.6,2,5,"data visualization, machine learning","excel, python, r, sql, statistics",LOW_MATCH,False
45,2,Student_045,BI Developer,16.7,1,5,data visualization,"excel, power bi, sql, statistics, tableau",VERY_LOW_MATCH,False
45,3,Student_045,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
45,4,Student_045,Data Scientist,40.0,2,3,"machine learning, pandas","python, sql, statistics",LOW_MATCH,False
45,5,Student_045,Data Engineer,16.7,1,5,pandas,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
45,6,Student_045,Backend Developer,11.1,1,8,git,"aws, docker, fastapi, flask, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
45,7,Student_045,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
45,8,Student_045,Data Scientist,33.3,2,4,"machine learning, pandas","python, sql, statistics, tableau",LOW_MATCH,False
45,9,Student_045,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
45,10,Student_045,BI Developer,20.0,1,4,data visualization,"excel, power bi, sql, tableau",VERY_LOW_MATCH,False
45,11,Student_045,BI Developer,12.5,1,7,data visualization,"excel, postgresql, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
45,12,Student_045,Data Analyst,28.6,2,5,"data visualization, pandas","excel, power bi, python, sql, statistics",LOW_MATCH,False
45,13,Student_045,Research Analyst,28.6,2,5,"data visualization, pandas","excel, python, r, sql, statistics",LOW_MATCH,False
45,14,Student_045,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
45,15,Student_045,Data Scientist,25.0,2,6,"machine learning, pandas","nlp, python, r, sql, statistics, tableau",LOW_MATCH,False
45,16,Student_045,Data Scientist,25.0,2,6,"machine learning, pandas","deep learning, nlp, python, r, sql, statistics",LOW_MATCH,False
45,17,Student_045,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
45,18,Student_045,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
45,19,Student_045,Backend Developer,20.0,1,4,git,"docker, postgresql, python, rest api",VERY_LOW_MATCH,False
45,20,Student_045,ML Engineer,12.5,1,7,machine learning,"aws, deep learning, docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
45,21,Student_045,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
45,22,Student_045,Data Scientist,22.2,2,7,"machine learning, pandas","deep learning, nlp, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
45,23,Student_045,Backend Developer,16.7,1,5,git,"docker, fastapi, postgresql, python, rest api",VERY_LOW_MATCH,False
45,24,Student_045,Data Scientist,22.2,2,7,"machine learning, pandas","deep learning, nlp, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
45,25,Student_045,NLP Engineer,33.3,3,6,"machine learning, pandas, tensorflow","deep learning, keras, nlp, numpy, python, rest api",LOW_MATCH,False
45,26,Student_045,Data Engineer,33.3,3,6,"git, linux, pandas","aws, docker, mongodb, postgresql, python, sql",LOW_MATCH,False
45,27,Student_045,ML Engineer,25.0,2,6,"machine learning, tensorflow","deep learning, docker, python, scikit-learn, sql, statistics",LOW_MATCH,False
45,28,Student_045,BI Developer,12.5,1,7,data visualization,"excel, postgresql, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
45,29,Student_045,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
45,30,Student_045,ML Engineer,20.0,1,4,machine learning,"python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
45,31,Student_045,ML Engineer,16.7,1,5,machine learning,"docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
45,32,Student_045,Backend Developer,12.5,1,7,git,"aws, docker, flask, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
45,33,Student_045,ML Engineer,22.2,2,7,"machine learning, tensorflow","aws, deep learning, docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
45,34,Student_045,Data Engineer,25.0,2,6,"linux, pandas","aws, docker, mongodb, postgresql, python, sql",LOW_MATCH,False
45,35,Student_045,Backend Developer,16.7,1,5,git,"docker, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
45,36,Student_045,ML Engineer,25.0,2,6,"machine learning, tensorflow","deep learning, docker, python, scikit-learn, sql, statistics",LOW_MATCH,False
45,37,Student_045,Data Analyst,28.6,2,5,"data visualization, pandas","excel, power bi, python, sql, statistics",LOW_MATCH,False
45,38,Student_045,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
45,39,Student_045,BI Developer,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
