tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn,charges_per_tenure,high_support,churn_score,score_band,prediction,prediction_label,model_version,model_hash,scored_at
9,95.92,777.46,2,1,0,2,2,0,1,0,1,1,9.592,0,0.979808,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
43,81.97,3478.31,4,2,2,2,1,1,0,0,1,0,1.8629545454545455,0,0.202534,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
48,27.74,1456.94,5,4,1,3,2,3,2,1,1,0,0.5661224489795919,1,0.126041,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
39,71.28,2680.56,4,5,0,3,1,2,2,0,0,1,1.782,1,0.693178,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
42,54.33,2308.22,2,1,2,3,0,2,1,1,0,1,1.2634883720930232,0,0.36299,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
26,52.86,1535.82,3,2,0,1,2,2,2,0,1,1,1.9577777777777778,0,0.510423,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
50,80.23,4509.24,1,2,2,1,3,3,1,0,1,0,1.5731372549019609,0,0.18443,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
25,52.23,1194.47,1,2,1,2,2,3,2,0,0,1,2.0088461538461537,0,0.370201,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
24,97.69,2023.53,5,0,0,2,1,0,2,0,1,1,3.9076,0,0.633133,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
13,27.08,331.48,2,3,1,3,3,1,0,0,1,1,1.9342857142857142,0,0.520363,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
60,86.04,5465.57,2,2,0,0,1,2,2,1,1,0,1.4104918032786886,0,0.35518,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
7,100.92,802.04,2,1,0,0,3,2,2,1,0,0,12.615,0,0.970085,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
57,87.28,4343.84,1,4,0,1,3,0,0,1,0,0,1.5048275862068965,1,0.420768,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
36,69.72,2154.97,4,0,0,1,2,0,2,1,1,0,1.8843243243243244,0,0.342204,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
45,115.03,5772.93,1,4,1,1,2,1,2,1,0,1,2.5006521739130436,1,0.634585,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
20,49.99,1074.31,1,4,2,2,2,2,2,1,0,1,2.3804761904761906,1,0.529102,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
65,21.92,1634.97,1,1,2,1,2,3,2,0,0,0,0.33212121212121215,0,0.017028,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
8,63.2,489.94,4,1,0,1,1,3,0,0,0,1,7.022222222222222,0,0.727504,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,23.3,363.43,3,1,1,1,2,3,0,0,0,1,1.3705882352941177,0,0.450895,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
14,115.39,1456.7,5,4,0,0,0,2,1,0,0,1,7.692666666666667,1,0.898892,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
15,40.99,544.02,3,0,1,0,2,3,1,1,1,1,2.561875,0,0.309405,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
66,98.89,6681.05,3,2,2,3,2,2,2,0,1,0,1.4759701492537314,0,0.110062,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
32,97.46,2991.66,1,2,0,1,1,3,1,0,0,1,2.953333333333333,0,0.724337,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
63,41.77,2300.35,3,2,2,2,2,2,1,0,0,0,0.65265625,0,0.057153,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
51,82.12,4674.5,1,4,2,0,1,2,0,1,0,0,1.5792307692307692,1,0.155611,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
25,24.81,564.07,1,4,1,3,1,3,0,1,0,1,0.9542307692307692,1,0.442676,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,68.36,4260.4,5,4,1,1,0,3,0,0,1,0,1.15864406779661,1,0.318144,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
63,21.46,1263.93,2,2,1,0,1,1,1,1,1,0,0.3353125,0,0.036887,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
62,112.11,7603.6,1,4,2,2,1,2,0,1,0,0,1.7795238095238095,1,0.170327,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
22,117.61,2291.18,3,3,1,2,1,0,2,1,0,1,5.113478260869565,0,0.81262,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,42.23,2637.39,5,2,0,2,1,2,1,0,1,0,0.7157627118644068,0,0.275945,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,40.81,2081.64,3,4,1,2,0,3,2,1,1,0,0.6916949152542373,1,0.272839,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
49,95.37,4598.81,2,2,0,1,1,2,1,0,0,1,1.9074,0,0.408444,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
52,45.34,2523.08,4,2,2,3,2,2,1,1,1,0,0.8554716981132076,0,0.162555,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
42,109.51,4148.43,2,1,2,3,2,2,1,1,0,0,2.546744186046512,0,0.298949,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
70,77.39,5069.16,5,2,1,2,1,2,2,1,0,0,1.09,0,0.052526,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
15,55.08,916.57,2,0,1,1,3,1,2,0,0,1,3.4425,0,0.555336,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
54,103.27,6220.84,2,2,2,3,0,0,1,1,0,0,1.8776363636363635,0,0.344563,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
60,69.34,3592.46,5,1,0,3,2,1,1,0,0,1,1.13672131147541,0,0.372253,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
8,111.16,800.76,5,1,1,3,3,0,1,0,1,1,12.351111111111111,0,0.88405,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
53,112.8,5292.4,3,3,0,2,0,0,2,1,1,1,2.088888888888889,0,0.760044,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
60,36.54,1981.84,1,3,1,1,1,0,2,0,1,0,0.5990163934426229,0,0.108475,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
5,20.23,115.43,4,2,0,2,2,3,0,0,1,1,3.3716666666666666,0,0.641161,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
68,118.39,8175.49,4,3,1,1,1,2,1,0,1,0,1.7157971014492754,0,0.126576,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
6,110.61,657.33,4,2,0,0,1,1,1,0,1,1,15.801428571428572,0,0.962597,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
47,25.54,1375.09,2,2,0,1,2,0,2,1,0,1,0.5320833333333334,0,0.330656,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
55,103.3,5778.77,5,1,0,1,2,3,0,0,1,1,1.844642857142857,0,0.437602,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
40,65.78,2758.4,5,2,0,2,1,0,0,1,0,0,1.6043902439024391,0,0.403863,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
52,45.9,2266.87,5,0,0,2,2,3,0,0,0,1,0.8660377358490565,0,0.339985,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,107.87,1664.95,1,1,1,0,2,3,0,0,1,0,6.345294117647059,0,0.663685,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
13,39.67,530.27,5,2,1,2,1,2,2,1,1,0,2.8335714285714286,0,0.35518,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
30,114.73,2997.67,5,1,0,1,1,2,0,0,0,1,3.700967741935484,0,0.677817,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,40.56,714.24,2,1,1,3,2,1,1,1,1,1,2.028,0,0.389884,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
17,81.37,1257.44,3,3,1,2,1,0,2,0,0,0,4.520555555555556,0,0.679682,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
63,42.31,2278.34,4,3,0,3,2,0,0,1,0,0,0.66109375,0,0.219821,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,74.57,1432.45,2,3,0,3,1,0,0,1,0,0,3.7284999999999995,0,0.8119,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,88.4,5220.96,2,2,1,3,1,3,2,0,0,0,1.4983050847457628,0,0.309675,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
55,39.02,2071.52,2,4,0,2,1,1,2,0,1,1,0.6967857142857143,1,0.425368,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
62,72.09,4159.39,4,2,0,1,3,2,0,1,0,0,1.1442857142857144,0,0.244645,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
23,66.91,1609.04,2,2,2,3,2,2,1,0,0,1,2.7879166666666664,0,0.59502,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
9,27.1,217.2,3,1,1,0,2,1,2,1,0,0,2.71,0,0.35137,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,101.83,1228.79,5,1,0,2,2,2,1,0,0,1,7.833076923076923,0,0.892577,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
1,53.57,57.88,3,1,1,3,0,0,2,0,1,1,26.785,0,0.686846,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,77.46,4040.13,5,1,2,3,2,3,1,0,0,0,1.3128813559322032,0,0.119056,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
1,71.48,76.91,5,1,2,2,1,0,1,1,0,1,35.74,0,0.494654,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
34,71.33,2614.82,2,3,0,1,2,1,2,1,0,1,2.038,0,0.662848,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
48,30.72,1279.98,2,2,0,0,2,2,0,0,0,1,0.626938775510204,0,0.350349,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
1,62.35,53.35,4,0,1,3,0,1,1,0,0,0,31.175,0,0.687427,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,65.24,1192.19,1,2,0,0,2,1,1,0,0,1,3.837647058823529,0,0.764583,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
61,93.36,5171.35,3,1,2,2,2,2,1,1,1,0,1.5058064516129033,0,0.096894,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
64,104.0,7299.38,4,2,0,1,1,1,0,1,1,0,1.6,0,0.35137,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
63,74.5,4780.48,4,2,0,2,2,0,1,1,1,1,1.1640625,0,0.254567,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,28.68,1838.98,3,4,2,1,2,1,1,1,0,0,0.4097142857142857,1,0.021622,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
22,43.68,854.38,3,5,0,3,2,3,0,1,1,0,1.8991304347826088,1,0.840774,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
67,36.49,2442.62,5,1,0,3,0,0,1,1,1,0,0.5366176470588235,0,0.142787,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
26,32.46,820.54,1,0,1,3,1,0,2,0,1,1,1.2022222222222223,0,0.403181,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,56.59,959.46,2,1,0,1,3,1,1,1,1,1,3.328823529411765,0,0.757124,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
51,42.94,2455.43,1,4,1,2,2,0,1,1,1,1,0.8257692307692307,1,0.174065,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
57,41.83,2602.67,1,2,0,3,2,1,1,1,1,0,0.7212068965517241,0,0.373681,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
29,25.47,688.63,2,1,0,1,1,3,0,0,0,1,0.849,0,0.354622,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,21.77,1672.66,1,1,0,3,0,1,1,0,0,0,0.311,0,0.189169,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
47,30.28,1565.34,4,4,1,2,3,2,1,0,1,0,0.6308333333333334,1,0.124463,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
62,37.22,2604.71,4,2,0,0,0,1,1,0,0,0,0.5907936507936508,0,0.239019,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,63.1,4299.79,2,1,0,0,3,0,1,0,1,0,0.9014285714285715,0,0.102181,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,71.05,1228.43,2,2,2,2,0,1,2,0,1,0,4.179411764705883,0,0.694275,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
48,34.06,1679.8,3,2,2,3,1,1,0,0,0,1,0.6951020408163265,0,0.247886,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
39,62.48,2298.13,3,5,1,3,1,2,2,0,1,0,1.5619999999999998,1,0.369159,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
33,54.17,2052.95,1,3,0,0,2,2,0,1,1,0,1.593235294117647,0,0.460072,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
23,38.34,759.73,1,4,1,0,2,0,0,0,0,0,1.5975000000000001,1,0.44263,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
10,20.68,185.88,2,1,1,0,3,3,0,1,0,0,1.88,0,0.275045,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,66.7,5144.42,1,2,2,0,1,3,1,0,0,0,0.9528571428571428,0,0.005263,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
34,88.57,2614.24,5,2,2,1,0,0,0,1,0,0,2.5305714285714282,0,0.230836,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
52,42.63,2473.88,4,0,2,2,2,0,2,1,1,0,0.8043396226415095,0,0.048062,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
10,33.18,353.23,1,1,2,3,2,0,0,1,1,1,3.016363636363636,0,0.541615,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,108.7,1778.3,1,0,0,3,1,3,1,1,0,1,5.4350000000000005,0,0.909045,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,47.5,2696.72,3,3,1,2,1,3,2,0,0,0,0.8050847457627118,0,0.207724,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
1,42.36,45.6,5,3,2,3,1,3,1,0,1,0,21.18,0,0.341812,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,105.71,7475.81,1,1,2,3,2,2,1,1,1,0,1.510142857142857,0,0.120018,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
4,101.71,460.04,4,0,2,0,1,1,1,1,1,0,20.342,0,0.397847,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,64.83,1151.77,1,1,1,3,2,2,1,0,1,0,3.813529411764706,0,0.711819,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
24,68.92,1571.12,2,2,1,2,1,2,2,1,0,1,2.7568,0,0.542486,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
2,41.77,73.14,5,1,0,2,2,2,1,1,1,1,13.923333333333334,0,0.764905,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
32,27.83,1009.26,1,0,1,2,1,1,2,0,0,0,0.8433333333333333,0,0.18039,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
24,77.34,1865.86,5,2,0,3,1,3,1,0,1,1,3.0936000000000003,0,0.709061,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,29.83,312.3,1,5,2,1,2,1,1,0,0,1,2.2946153846153843,1,0.664765,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
50,64.93,3554.69,4,0,2,0,2,2,0,1,1,0,1.2731372549019608,0,0.085597,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
35,114.05,4433.03,4,2,1,2,1,1,1,1,0,1,3.1680555555555556,0,0.51936,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
33,115.28,3963.48,5,3,0,1,3,3,1,1,0,1,3.3905882352941177,0,0.775161,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
33,43.93,1426.97,3,2,0,3,2,2,0,0,0,0,1.2920588235294117,0,0.460072,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
61,82.41,5271.67,3,2,1,0,1,2,1,0,0,0,1.3291935483870967,0,0.122345,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
51,67.41,3650.95,2,2,0,1,2,0,0,1,0,1,1.2963461538461538,0,0.441248,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
43,107.57,5170.83,3,2,0,3,2,3,2,0,1,1,2.4447727272727273,0,0.677442,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,47.14,643.08,5,3,2,3,2,2,1,0,1,0,3.626153846153846,0,0.443816,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
67,20.37,1370.67,3,1,0,1,3,2,2,0,1,0,0.29955882352941177,0,0.039821,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
65,36.26,2567.68,2,6,0,1,2,3,2,1,1,0,0.5493939393939393,1,0.401905,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
33,54.95,2066.13,1,2,1,2,1,2,0,1,1,0,1.6161764705882353,0,0.287477,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
40,51.57,1847.05,3,4,2,0,2,0,1,0,1,0,1.2578048780487805,1,0.171424,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
43,99.14,3646.79,5,1,2,0,2,1,0,1,1,0,2.2531818181818184,0,0.099474,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
44,88.06,4303.33,5,2,2,2,2,0,0,0,0,0,1.956888888888889,0,0.157194,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
29,49.96,1316.27,2,1,1,0,1,1,0,0,0,0,1.6653333333333333,0,0.226314,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
13,65.77,737.7,2,2,0,0,3,0,1,1,1,1,4.697857142857143,0,0.698734,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,29.56,318.5,4,1,2,3,2,1,1,0,0,0,2.273846153846154,0,0.344563,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
46,109.81,4875.86,4,7,0,1,2,0,0,1,0,1,2.3363829787234045,1,0.742122,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
2,113.54,207.96,4,2,0,2,1,2,1,1,0,1,37.84666666666667,0,1.0,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
35,117.98,3888.06,1,0,0,1,2,1,1,1,0,1,3.2772222222222225,0,0.841549,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
8,106.86,976.73,5,1,2,0,1,3,1,1,1,1,11.873333333333333,0,0.582136,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
26,37.4,1031.92,4,4,2,0,2,3,1,1,1,0,1.385185185185185,1,0.267042,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
34,24.62,890.35,5,3,0,2,0,0,2,1,1,1,0.7034285714285714,0,0.431869,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
7,77.96,479.36,2,0,0,1,2,0,1,0,1,1,9.745,0,0.790999,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
68,111.26,8092.51,1,1,2,3,1,0,2,1,0,0,1.6124637681159422,0,0.11154,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,37.74,2345.79,2,0,0,1,2,1,1,1,1,1,0.6396610169491526,0,0.306612,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
29,20.7,629.2,5,3,1,1,2,2,1,1,0,0,0.69,0,0.243463,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
36,100.55,3324.89,4,3,0,2,0,3,0,0,1,1,2.7175675675675675,0,0.715035,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
21,27.68,567.85,2,2,0,3,1,0,1,0,0,0,1.258181818181818,0,0.537368,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
36,61.37,2438.85,3,0,0,1,3,1,2,0,0,0,1.6586486486486485,0,0.382701,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
10,87.89,923.76,1,2,0,1,2,1,2,0,0,1,7.99,0,0.933173,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
24,43.68,1121.52,5,3,1,0,1,3,2,0,0,1,1.7472,0,0.403181,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
64,28.4,1865.0,4,1,2,0,3,3,0,0,1,0,0.4369230769230769,0,0.026885,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
49,97.0,4681.22,2,3,0,3,2,2,0,0,1,1,1.94,0,0.560454,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
36,83.02,3220.89,1,4,2,1,1,3,1,1,0,0,2.2437837837837837,1,0.234115,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
24,118.85,2482.65,4,4,1,1,2,2,2,0,1,1,4.754,1,0.769936,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
23,54.43,1316.94,2,3,0,0,1,2,0,0,1,0,2.267916666666667,0,0.427503,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
62,26.18,1865.0,5,3,1,3,0,1,2,1,1,0,0.41555555555555557,0,0.076618,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
37,93.44,3747.69,3,1,1,2,2,1,1,1,0,0,2.4589473684210525,0,0.35137,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,72.17,811.66,3,2,0,0,1,2,2,1,0,1,5.5515384615384615,0,0.84482,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
55,41.32,2121.14,5,1,0,1,1,0,1,0,0,0,0.7378571428571429,0,0.200278,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
