student_id,job_id,label,skill_overlap_ratio,mean_score_on_required,score_gap_mean,skills_below_threshold,nice_to_have_overlap,cgpa_gap,max_skill_score,avg_skill_score,graduation_recency,required_skills_count,min_score_threshold
STU_0012,JD_0049,0,0.2,51.2,-10.8,4,0.3333,1.73,82.0,51.9,1,5,62
STU_0013,JD_0049,0,0.0,40.8,-21.2,5,0.3333,1.88,100.0,54.35,3,5,62
STU_0014,JD_0049,0,0.2,49.4,-12.6,4,1.0,1.73,96.0,46.1,0,5,62
STU_0015,JD_0049,0,0.6,61.2,-0.8,2,0.3333,0.63,85.0,53.6,1,5,62
STU_0016,JD_0049,0,0.6,63.0,1.0,2,0.3333,0.39,91.0,55.45,-1,5,62
STU_0017,JD_0049,0,0.2,43.8,-18.2,4,0.3333,0.15,83.0,53.25,1,5,62
STU_0018,JD_0049,0,0.4,56.0,-6.0,3,0.0,1.15,75.0,47.95,-1,5,62
STU_0019,JD_0049,0,0.2,49.6,-12.4,4,0.6667,0.06,93.0,59.3,3,5,62
STU_0020,JD_0049,0,0.0,35.6,-26.4,5,0.3333,2.86,100.0,49.65,1,5,62
STU_0021,JD_0049,0,0.4,53.0,-9.0,3,0.0,1.12,95.0,50.7,0,5,62
STU_0022,JD_0049,0,0.6,72.6,10.6,2,0.6667,0.82,98.0,53.4,-1,5,62
STU_0023,JD_0049,0,0.0,42.4,-19.6,5,0.3333,1.28,64.0,43.7,1,5,62
STU_0024,JD_0049,0,0.4,65.6,3.6,3,0.6667,2.8,100.0,55.15,-1,5,62
STU_0025,JD_0049,0,0.4,46.4,-15.6,3,1.0,0.87,75.0,47.9,2,5,62
STU_0026,JD_0049,0,0.2,45.6,-16.4,4,0.6667,1.18,83.0,48.7,3,5,62
STU_0027,JD_0049,0,0.0,28.8,-33.2,5,0.6667,-0.14,75.0,42.65,0,5,62
STU_0028,JD_0049,0,0.0,44.6,-17.4,5,0.6667,1.58,77.0,48.95,4,5,62
STU_0029,JD_0049,0,0.2,47.0,-15.0,4,0.3333,0.03,97.0,52.25,2,5,62
STU_0030,JD_0049,0,0.6,61.8,-0.2,2,0.6667,1.09,100.0,52.2,-1,5,62
STU_0031,JD_0049,0,0.2,66.4,4.4,4,0.6667,1.04,100.0,55.8,-1,5,62
STU_0032,JD_0049,0,0.2,45.0,-17.0,4,0.6667,0.82,73.0,49.15,0,5,62
STU_0033,JD_0049,0,0.4,55.0,-7.0,3,0.0,0.34,97.0,51.95,-1,5,62
STU_0034,JD_0049,0,0.4,51.4,-10.6,3,0.0,0.94,94.0,50.0,0,5,62
STU_0035,JD_0049,0,0.0,43.2,-18.8,5,0.3333,1.53,89.0,52.6,4,5,62
STU_0036,JD_0049,0,0.2,58.2,-3.8,4,0.6667,2.04,71.0,50.05,4,5,62
STU_0037,JD_0049,0,0.4,52.0,-10.0,3,1.0,-0.7,83.0,51.55,2,5,62
STU_0038,JD_0049,0,0.0,42.4,-19.6,5,0.6667,1.32,84.0,47.65,3,5,62
STU_0039,JD_0049,0,0.6,59.4,-2.6,2,0.3333,2.37,99.0,56.95,3,5,62
STU_0040,JD_0049,0,0.6,64.0,2.0,2,1.0,0.85,84.0,52.25,-1,5,62
STU_0041,JD_0049,0,0.6,62.2,0.2,2,0.6667,1.81,86.0,53.0,-1,5,62
STU_0042,JD_0049,1,1.0,74.0,12.0,0,0.0,0.46,93.0,53.85,-1,5,62
STU_0043,JD_0049,0,0.6,61.8,-0.2,2,0.3333,0.93,82.0,52.85,0,5,62
STU_0044,JD_0049,0,0.4,56.0,-6.0,3,0.6667,2.76,100.0,55.5,3,5,62
STU_0045,JD_0049,0,0.8,70.6,8.6,1,1.0,1.8,100.0,60.5,4,5,62
STU_0046,JD_0049,0,0.4,56.8,-5.2,3,0.3333,0.75,81.0,55.9,3,5,62
STU_0047,JD_0049,0,0.6,55.0,-7.0,2,0.6667,0.63,89.0,49.35,3,5,62
STU_0048,JD_0049,0,0.0,37.4,-24.6,5,0.6667,2.0,93.0,54.1,1,5,62
STU_0049,JD_0049,0,0.6,63.8,1.8,2,0.3333,-0.18,99.0,50.65,3,5,62
STU_0050,JD_0049,0,0.2,46.2,-15.8,4,0.3333,2.22,85.0,49.55,4,5,62
STU_0051,JD_0049,0,0.4,66.0,4.0,3,0.3333,2.95,92.0,59.0,0,5,62
STU_0052,JD_0049,0,0.0,45.6,-16.4,5,1.0,2.66,95.0,51.9,4,5,62
STU_0053,JD_0049,0,0.8,72.4,10.4,1,0.0,-0.48,89.0,55.4,1,5,62
STU_0054,JD_0049,0,0.2,34.6,-27.4,4,0.3333,1.66,89.0,46.65,4,5,62
STU_0055,JD_0049,0,0.0,45.8,-16.2,5,1.0,0.36,82.0,52.4,0,5,62
STU_0056,JD_0049,0,0.2,43.8,-18.2,4,0.6667,0.14,100.0,57.55,3,5,62
STU_0057,JD_0049,0,0.2,50.6,-11.4,4,0.6667,0.36,96.0,57.65,1,5,62
STU_0058,JD_0049,0,0.2,44.0,-18.0,4,0.3333,3.28,96.0,49.05,0,5,62
STU_0059,JD_0049,0,0.6,51.2,-10.8,2,0.6667,-0.43,81.0,49.75,2,5,62
STU_0060,JD_0049,0,0.2,51.8,-10.2,4,0.3333,-0.32,80.0,51.6,2,5,62
STU_0061,JD_0049,0,0.0,41.8,-20.2,5,0.6667,1.27,90.0,49.55,-1,5,62
STU_0062,JD_0049,0,0.4,59.8,-2.2,3,1.0,0.14,83.0,57.0,3,5,62
STU_0063,JD_0049,0,0.4,53.6,-8.4,3,0.0,0.21,97.0,47.35,2,5,62
STU_0064,JD_0049,0,0.4,59.8,-2.2,3,0.0,1.73,100.0,53.05,-1,5,62
STU_0065,JD_0049,0,0.0,37.2,-24.8,5,0.3333,-0.6,100.0,52.05,4,5,62
STU_0066,JD_0049,0,0.4,58.4,-3.6,3,0.6667,2.32,80.0,51.2,2,5,62
STU_0067,JD_0049,0,0.4,47.8,-14.2,3,0.3333,2.03,94.0,52.5,0,5,62
STU_0068,JD_0049,0,0.4,50.4,-11.6,3,0.6667,2.89,89.0,45.05,-1,5,62
STU_0069,JD_0049,0,0.0,45.8,-16.2,5,0.6667,-0.36,94.0,49.7,0,5,62
STU_0070,JD_0049,0,0.4,56.4,-5.6,3,0.3333,2.87,100.0,56.2,4,5,62
STU_0071,JD_0049,0,0.2,56.2,-5.8,4,1.0,2.35,89.0,57.4,2,5,62
STU_0072,JD_0049,0,0.4,64.4,2.4,3,0.0,3.2,100.0,52.7,3,5,62
STU_0073,JD_0049,0,0.6,63.2,1.2,2,0.3333,2.98,89.0,57.65,-1,5,62
STU_0074,JD_0049,0,0.2,46.4,-15.6,4,0.3333,2.39,78.0,51.2,3,5,62
STU_0075,JD_0049,0,0.6,59.8,-2.2,2,0.3333,-0.14,90.0,59.65,3,5,62
STU_0076,JD_0049,0,0.6,59.6,-2.4,2,0.0,-0.9,94.0,51.9,3,5,62
STU_0077,JD_0049,0,0.4,58.2,-3.8,3,0.0,3.16,95.0,49.35,4,5,62
STU_0078,JD_0049,0,0.4,53.2,-8.8,3,0.3333,1.92,83.0,52.5,1,5,62
STU_0079,JD_0049,0,0.4,50.4,-11.6,3,0.6667,-0.23,85.0,46.35,2,5,62
STU_0080,JD_0049,0,0.2,48.2,-13.8,4,0.6667,0.49,75.0,47.3,1,5,62
STU_0081,JD_0049,0,0.2,43.6,-18.4,4,0.3333,0.66,100.0,50.7,4,5,62
STU_0082,JD_0049,0,0.6,61.4,-0.6,2,0.6667,0.88,100.0,53.75,-1,5,62
STU_0083,JD_0049,0,0.6,65.6,3.6,2,0.3333,0.85,93.0,57.3,2,5,62
STU_0084,JD_0049,0,0.2,38.8,-23.2,4,0.3333,2.65,84.0,54.4,-1,5,62
STU_0085,JD_0049,0,0.2,45.2,-16.8,4,0.3333,0.76,85.0,52.8,-1,5,62
STU_0086,JD_0049,0,0.0,50.4,-11.6,5,1.0,-0.18,100.0,52.95,3,5,62
STU_0087,JD_0049,0,0.6,65.4,3.4,2,0.3333,1.45,88.0,53.5,0,5,62
STU_0088,JD_0049,0,0.0,47.6,-14.4,5,0.6667,-0.1,87.0,55.7,2,5,62
STU_0089,JD_0049,0,0.4,56.0,-6.0,3,0.0,0.9,97.0,52.5,1,5,62
STU_0090,JD_0049,0,0.2,41.0,-21.0,4,0.3333,-0.27,92.0,49.05,-1,5,62
STU_0091,JD_0049,0,0.2,44.2,-17.8,4,0.3333,-0.6,79.0,44.9,2,5,62
STU_0092,JD_0049,0,0.4,58.0,-4.0,3,0.3333,-0.37,78.0,51.7,3,5,62
STU_0093,JD_0049,0,0.2,37.4,-24.6,4,0.3333,0.96,87.0,50.9,4,5,62
STU_0094,JD_0049,0,0.4,57.8,-4.2,3,0.6667,0.72,88.0,51.4,1,5,62
STU_0095,JD_0049,0,0.4,63.2,1.2,3,0.6667,2.35,86.0,52.25,4,5,62
STU_0096,JD_0049,0,0.2,45.6,-16.4,4,0.6667,-0.78,78.0,49.25,1,5,62
STU_0097,JD_0049,0,0.2,43.6,-18.4,4,0.3333,1.87,84.0,52.15,1,5,62
STU_0098,JD_0049,0,0.4,56.0,-6.0,3,0.6667,2.5,92.0,54.5,0,5,62
STU_0099,JD_0049,0,0.4,57.4,-4.6,3,0.6667,2.2,89.0,54.45,3,5,62
STU_0100,JD_0049,0,0.4,55.4,-6.6,3,1.0,0.19,82.0,53.8,-1,5,62
STU_0101,JD_0049,0,0.6,56.6,-5.4,2,0.0,0.89,75.0,44.4,2,5,62
STU_0102,JD_0049,0,0.4,55.6,-6.4,3,0.3333,0.37,90.0,54.95,2,5,62
STU_0103,JD_0049,0,0.6,59.2,-2.8,2,0.0,0.65,88.0,48.45,3,5,62
STU_0104,JD_0049,0,0.4,54.8,-7.2,3,0.6667,0.75,84.0,53.6,1,5,62
STU_0105,JD_0049,0,0.4,53.2,-8.8,3,0.3333,2.58,72.0,47.75,3,5,62
STU_0106,JD_0049,0,0.4,58.6,-3.4,3,0.6667,0.64,88.0,47.35,0,5,62
STU_0107,JD_0049,0,0.4,61.4,-0.6,3,0.0,1.31,100.0,55.65,1,5,62
STU_0108,JD_0049,0,0.4,61.4,-0.6,3,0.0,-0.06,94.0,50.3,1,5,62
STU_0109,JD_0049,0,0.2,48.6,-13.4,4,1.0,1.88,86.0,54.15,2,5,62
STU_0110,JD_0049,0,0.6,53.6,-8.4,2,0.3333,3.22,80.0,51.0,3,5,62
STU_0111,JD_0049,0,0.4,57.6,-4.4,3,0.3333,1.85,77.0,52.25,0,5,62
STU_0112,JD_0049,0,0.6,68.2,6.2,2,0.3333,-0.22,93.0,49.8,1,5,62
STU_0113,JD_0049,0,0.6,66.2,4.2,2,0.6667,0.41,85.0,50.05,1,5,62
STU_0114,JD_0049,0,0.4,49.0,-13.0,3,0.3333,1.02,76.0,51.4,4,5,62
STU_0115,JD_0049,0,0.2,44.4,-17.6,4,0.3333,1.8,93.0,54.0,3,5,62
STU_0116,JD_0049,0,0.4,67.4,5.4,3,0.6667,2.61,100.0,56.9,3,5,62
STU_0117,JD_0049,0,0.4,64.4,2.4,3,0.6667,1.88,83.0,53.65,1,5,62
STU_0118,JD_0049,0,0.0,51.2,-10.8,5,0.0,-0.28,82.0,52.6,2,5,62
STU_0119,JD_0049,0,0.4,52.0,-10.0,3,0.6667,-0.54,95.0,48.7,2,5,62
STU_0120,JD_0049,0,0.0,47.6,-14.4,5,0.0,3.05,87.0,45.45,1,5,62
STU_0121,JD_0049,0,0.4,57.6,-4.4,3,0.3333,2.0,92.0,53.2,4,5,62
STU_0122,JD_0049,0,0.8,69.8,7.8,1,0.3333,2.37,87.0,51.3,0,5,62
STU_0123,JD_0049,0,0.4,51.6,-10.4,3,0.6667,1.18,71.0,53.5,4,5,62
STU_0124,JD_0049,0,0.4,59.8,-2.2,3,0.6667,0.86,88.0,56.0,4,5,62
STU_0125,JD_0049,0,0.8,71.2,9.2,1,0.3333,-0.24,97.0,51.7,1,5,62
STU_0126,JD_0049,0,0.2,54.6,-7.4,4,0.3333,2.33,90.0,48.85,0,5,62
STU_0127,JD_0049,0,0.2,57.8,-4.2,4,0.3333,2.66,100.0,56.85,2,5,62
STU_0128,JD_0049,0,0.2,51.4,-10.6,4,0.6667,1.45,81.0,50.25,1,5,62
STU_0129,JD_0049,0,0.0,51.0,-11.0,5,0.6667,2.66,84.0,52.45,1,5,62
STU_0130,JD_0049,0,0.0,40.8,-21.2,5,0.6667,0.46,72.0,52.4,2,5,62
STU_0131,JD_0049,0,0.0,36.4,-25.6,5,0.3333,1.22,85.0,47.75,4,5,62
STU_0132,JD_0049,0,0.6,61.8,-0.2,2,1.0,1.39,83.0,58.8,1,5,62
STU_0133,JD_0049,0,0.4,54.2,-7.8,3,0.3333,2.41,99.0,52.8,1,5,62
STU_0134,JD_0049,0,0.0,49.2,-12.8,5,0.3333,0.05,81.0,47.05,-1,5,62
STU_0135,JD_0049,0,0.4,58.0,-4.0,3,1.0,1.28,83.0,55.5,0,5,62
STU_0136,JD_0049,0,0.2,58.6,-3.4,4,0.3333,2.02,95.0,57.35,2,5,62
STU_0137,JD_0049,0,0.8,65.2,3.2,1,0.6667,2.1,87.0,59.9,4,5,62
STU_0138,JD_0049,0,0.6,63.2,1.2,2,0.3333,-0.07,78.0,50.5,3,5,62
STU_0139,JD_0049,0,0.0,49.0,-13.0,5,0.3333,0.22,78.0,47.9,0,5,62
STU_0140,JD_0049,0,0.4,54.4,-7.6,3,0.0,-0.23,80.0,44.75,2,5,62
STU_0141,JD_0049,0,0.4,62.4,0.4,3,0.3333,-0.8,100.0,52.5,2,5,62
STU_0142,JD_0049,0,0.6,71.0,9.0,2,0.0,2.73,100.0,55.95,-1,5,62
STU_0143,JD_0049,0,0.2,40.4,-21.6,4,0.3333,1.02,90.0,47.05,2,5,62
STU_0144,JD_0049,0,0.2,54.0,-8.0,4,0.6667,3.05,82.0,47.1,2,5,62
STU_0145,JD_0049,0,0.0,37.4,-24.6,5,0.6667,-0.68,100.0,49.55,1,5,62
STU_0146,JD_0049,0,0.6,58.6,-3.4,2,0.3333,2.49,83.0,52.85,3,5,62
STU_0147,JD_0049,0,0.4,60.8,-1.2,3,1.0,2.29,73.0,53.45,0,5,62
STU_0148,JD_0049,0,0.4,61.0,-1.0,3,0.3333,0.64,85.0,52.0,0,5,62
STU_0149,JD_0049,0,0.2,49.8,-12.2,4,0.3333,1.45,76.0,50.35,2,5,62
STU_0150,JD_0049,0,0.4,64.2,2.2,3,0.0,-0.09,91.0,52.45,-1,5,62
STU_0151,JD_0049,0,0.2,48.6,-13.4,4,1.0,1.37,79.0,45.45,3,5,62
STU_0152,JD_0049,0,0.4,55.8,-6.2,3,0.6667,1.55,90.0,48.7,-1,5,62
STU_0153,JD_0049,0,0.2,42.6,-19.4,4,0.3333,0.22,89.0,50.65,-1,5,62
STU_0154,JD_0049,0,0.6,66.6,4.6,2,0.3333,2.39,98.0,55.5,2,5,62
STU_0155,JD_0049,0,0.8,59.8,-2.2,1,0.3333,-0.51,87.0,51.0,1,5,62
STU_0156,JD_0049,0,0.2,47.0,-15.0,4,0.3333,-0.69,80.0,52.35,3,5,62
STU_0157,JD_0049,0,0.0,39.2,-22.8,5,0.3333,0.89,91.0,49.1,2,5,62
STU_0158,JD_0049,0,0.2,50.6,-11.4,4,0.3333,1.15,84.0,46.25,2,5,62
STU_0159,JD_0049,0,0.0,36.2,-25.8,5,0.3333,2.82,74.0,43.75,4,5,62
STU_0160,JD_0049,0,0.2,46.0,-16.0,4,0.0,-0.61,100.0,52.6,4,5,62
STU_0161,JD_0049,0,0.4,58.8,-3.2,3,1.0,2.53,91.0,55.3,-1,5,62
STU_0162,JD_0049,0,0.4,53.2,-8.8,3,0.3333,1.8,90.0,52.9,0,5,62
STU_0163,JD_0049,0,0.4,59.6,-2.4,3,0.3333,2.5,100.0,55.7,-1,5,62
STU_0164,JD_0049,0,0.6,55.2,-6.8,2,1.0,0.38,81.0,56.5,2,5,62
STU_0165,JD_0049,0,0.4,50.0,-12.0,3,0.3333,1.13,93.0,49.15,-1,5,62
STU_0166,JD_0049,0,0.6,64.2,2.2,2,1.0,-0.62,88.0,55.85,1,5,62
STU_0167,JD_0049,0,0.2,49.8,-12.2,4,0.3333,2.55,85.0,53.25,0,5,62
STU_0168,JD_0049,0,0.6,57.6,-4.4,2,0.3333,-0.77,95.0,52.25,1,5,62
STU_0169,JD_0049,0,0.2,45.8,-16.2,4,0.0,0.9,78.0,47.55,-1,5,62
STU_0170,JD_0049,0,0.4,51.0,-11.0,3,1.0,2.99,100.0,55.3,3,5,62
STU_0171,JD_0049,0,0.6,59.0,-3.0,2,0.6667,3.18,82.0,51.4,4,5,62
STU_0172,JD_0049,0,0.6,63.6,1.6,2,0.6667,1.37,87.0,55.9,2,5,62
STU_0173,JD_0049,0,0.4,56.0,-6.0,3,1.0,0.98,88.0,47.8,4,5,62
STU_0174,JD_0049,0,0.4,61.2,-0.8,3,0.3333,0.26,100.0,53.2,-1,5,62
STU_0175,JD_0049,0,0.4,48.4,-13.6,3,0.3333,0.05,81.0,50.3,1,5,62
STU_0176,JD_0049,0,0.6,59.2,-2.8,2,0.3333,1.19,78.0,50.4,0,5,62
STU_0177,JD_0049,0,0.2,42.4,-19.6,4,0.6667,3.02,100.0,53.45,2,5,62
STU_0178,JD_0049,0,0.2,55.4,-6.6,4,0.3333,0.28,100.0,54.0,-1,5,62
STU_0179,JD_0049,0,0.2,48.0,-14.0,4,0.6667,0.92,88.0,51.9,3,5,62
STU_0180,JD_0049,0,0.6,54.4,-7.6,2,0.3333,0.62,90.0,55.35,0,5,62
STU_0181,JD_0049,0,0.2,57.6,-4.4,4,0.6667,0.65,75.0,52.5,0,5,62
STU_0182,JD_0049,0,0.2,41.0,-21.0,4,0.3333,2.93,83.0,50.55,-1,5,62
STU_0183,JD_0049,0,0.4,53.2,-8.8,3,0.3333,3.15,78.0,50.25,1,5,62
STU_0184,JD_0049,0,0.0,40.8,-21.2,5,0.3333,2.76,85.0,55.35,4,5,62
STU_0185,JD_0049,0,0.4,56.4,-5.6,3,0.6667,2.11,91.0,58.8,4,5,62
STU_0186,JD_0049,0,0.6,64.8,2.8,2,0.6667,2.36,93.0,54.1,1,5,62
STU_0187,JD_0049,0,0.4,61.6,-0.4,3,0.0,-0.65,97.0,47.95,-1,5,62
STU_0188,JD_0049,0,0.2,48.6,-13.4,4,0.0,1.7,93.0,50.6,2,5,62
STU_0189,JD_0049,0,0.0,40.0,-22.0,5,0.6667,0.01,91.0,44.95,4,5,62
STU_0190,JD_0049,0,0.4,55.4,-6.6,3,0.6667,3.21,78.0,48.25,1,5,62
STU_0191,JD_0049,0,0.0,44.2,-17.8,5,0.0,1.98,84.0,44.2,3,5,62
STU_0192,JD_0049,0,0.6,60.4,-1.6,2,0.6667,0.54,74.0,50.8,2,5,62
STU_0193,JD_0049,0,0.0,49.2,-12.8,5,0.6667,1.43,69.0,48.25,1,5,62
STU_0194,JD_0049,0,0.6,55.8,-6.2,2,1.0,2.74,76.0,48.75,0,5,62
STU_0195,JD_0049,0,0.4,46.4,-15.6,3,0.3333,-0.38,84.0,51.9,0,5,62
STU_0196,JD_0049,0,0.8,61.4,-0.6,1,0.3333,1.87,80.0,52.5,2,5,62
STU_0197,JD_0049,0,0.2,51.4,-10.6,4,0.3333,-0.68,78.0,52.1,3,5,62
STU_0198,JD_0049,0,0.4,62.8,0.8,3,0.0,0.08,90.0,53.1,-1,5,62
STU_0199,JD_0049,0,0.2,61.0,-1.0,4,0.3333,0.02,100.0,55.85,4,5,62
STU_0200,JD_0049,0,0.6,58.4,-3.6,2,0.0,0.27,100.0,51.5,-1,5,62
STU_0201,JD_0049,0,0.2,51.8,-10.2,4,0.6667,2.72,79.0,45.55,0,5,62
STU_0202,JD_0049,0,0.2,48.0,-14.0,4,0.6667,2.34,100.0,48.75,2,5,62
STU_0203,JD_0049,0,0.6,59.6,-2.4,2,0.3333,-0.18,93.0,55.55,-1,5,62
STU_0204,JD_0049,0,0.6,59.6,-2.4,2,0.0,-0.58,76.0,46.65,-1,5,62
STU_0205,JD_0049,0,0.2,51.2,-10.8,4,0.3333,-0.86,93.0,55.0,1,5,62
STU_0206,JD_0049,0,0.4,57.8,-4.2,3,0.6667,0.4,92.0,50.8,2,5,62
STU_0207,JD_0049,0,0.2,55.2,-6.8,4,0.0,2.77,77.0,54.5,0,5,62
STU_0208,JD_0049,0,0.2,45.6,-16.4,4,0.0,0.1,88.0,52.15,3,5,62
STU_0209,JD_0049,0,0.6,62.8,0.8,2,0.6667,3.14,72.0,49.25,1,5,62
STU_0210,JD_0049,0,0.6,60.4,-1.6,2,0.0,0.57,80.0,47.5,0,5,62
STU_0211,JD_0049,0,0.0,38.6,-23.4,5,0.3333,0.96,80.0,43.1,4,5,62
STU_0212,JD_0049,0,0.2,47.0,-15.0,4,0.3333,0.64,92.0,53.15,0,5,62
STU_0213,JD_0049,0,0.4,52.0,-10.0,3,0.6667,-0.89,93.0,52.6,1,5,62
STU_0214,JD_0049,0,0.6,67.4,5.4,2,0.0,-0.73,79.0,46.2,-1,5,62
STU_0215,JD_0049,0,0.4,59.4,-2.6,3,0.3333,-0.4,100.0,52.05,4,5,62
STU_0216,JD_0049,0,0.4,45.8,-16.2,3,1.0,0.01,82.0,46.8,4,5,62
STU_0217,JD_0049,0,0.6,60.0,-2.0,2,0.0,1.88,97.0,51.65,2,5,62
STU_0218,JD_0049,0,0.6,64.6,2.6,2,0.6667,2.19,86.0,51.7,0,5,62
STU_0219,JD_0049,0,0.8,64.8,2.8,1,1.0,1.65,89.0,50.55,1,5,62
STU_0220,JD_0049,0,0.0,40.0,-22.0,5,0.0,0.91,84.0,51.2,3,5,62
STU_0221,JD_0049,0,0.0,48.8,-13.2,5,0.6667,2.88,85.0,48.9,0,5,62
STU_0222,JD_0049,0,0.4,57.6,-4.4,3,0.6667,-0.18,92.0,49.9,2,5,62
STU_0223,JD_0049,0,0.2,54.0,-8.0,4,0.3333,1.75,75.0,49.2,-1,5,62
STU_0224,JD_0049,0,0.6,71.2,9.2,2,0.6667,2.38,99.0,58.6,3,5,62
STU_0225,JD_0049,0,0.4,52.2,-9.8,3,0.6667,-0.07,88.0,48.2,0,5,62
STU_0226,JD_0049,0,0.0,36.0,-26.0,5,0.6667,0.19,81.0,46.0,4,5,62
STU_0227,JD_0049,0,0.2,47.2,-14.8,4,0.6667,-0.53,86.0,56.85,3,5,62
STU_0228,JD_0049,0,0.2,43.2,-18.8,4,0.3333,1.53,85.0,53.1,3,5,62
STU_0229,JD_0049,0,0.4,60.6,-1.4,3,0.6667,2.19,84.0,51.65,3,5,62
STU_0230,JD_0049,0,0.4,59.6,-2.4,3,0.3333,2.35,85.0,54.25,1,5,62
STU_0231,JD_0049,0,0.6,60.6,-1.4,2,0.3333,-0.05,86.0,52.05,0,5,62
STU_0232,JD_0049,0,0.4,47.2,-14.8,3,0.6667,0.97,88.0,44.45,2,5,62
STU_0233,JD_0049,0,0.6,58.2,-3.8,2,1.0,1.95,84.0,54.95,1,5,62
STU_0234,JD_0049,0,0.6,60.2,-1.8,2,0.6667,0.39,94.0,52.8,4,5,62
STU_0235,JD_0049,0,0.2,46.2,-15.8,4,0.0,1.72,86.0,51.55,0,5,62
STU_0236,JD_0049,0,0.2,54.0,-8.0,4,0.6667,1.28,86.0,57.3,0,5,62
STU_0237,JD_0049,0,0.4,51.8,-10.2,3,0.3333,2.41,95.0,50.85,4,5,62
STU_0238,JD_0049,0,0.0,47.2,-14.8,5,1.0,2.72,76.0,50.55,-1,5,62
STU_0239,JD_0049,0,0.2,52.8,-9.2,4,0.6667,2.56,87.0,49.2,2,5,62
STU_0240,JD_0049,0,0.0,42.4,-19.6,5,0.3333,0.34,86.0,47.8,1,5,62
STU_0241,JD_0049,0,0.4,45.6,-16.4,3,0.0,-0.61,93.0,50.3,4,5,62
STU_0242,JD_0049,0,0.4,58.2,-3.8,3,0.6667,2.18,73.0,50.0,-1,5,62
STU_0243,JD_0049,0,0.0,39.4,-22.6,5,0.6667,1.42,100.0,53.05,0,5,62
STU_0244,JD_0049,0,0.0,33.8,-28.2,5,0.0,3.05,92.0,49.4,-1,5,62
STU_0245,JD_0049,0,0.2,45.2,-16.8,4,0.6667,0.34,96.0,51.55,0,5,62
STU_0246,JD_0049,0,0.4,54.6,-7.4,3,0.3333,1.82,87.0,51.7,3,5,62
STU_0247,JD_0049,0,0.2,49.2,-12.8,4,1.0,-0.51,80.0,53.45,2,5,62
STU_0248,JD_0049,0,0.4,57.4,-4.6,3,0.3333,3.19,80.0,55.55,0,5,62
STU_0249,JD_0049,0,0.0,36.6,-25.4,5,0.3333,1.62,88.0,45.6,4,5,62
STU_0250,JD_0049,0,0.6,65.0,3.0,2,0.6667,0.18,91.0,56.25,3,5,62
STU_0251,JD_0049,0,0.4,52.0,-10.0,3,0.6667,2.74,87.0,50.7,3,5,62
STU_0252,JD_0049,0,0.4,51.0,-11.0,3,0.6667,2.19,100.0,55.6,3,5,62
STU_0253,JD_0049,0,0.2,53.6,-8.4,4,0.3333,0.81,88.0,49.35,1,5,62
STU_0254,JD_0049,0,0.0,45.0,-17.0,5,0.3333,0.39,96.0,54.4,-1,5,62
STU_0255,JD_0049,0,0.6,65.4,3.4,2,0.6667,-0.32,86.0,49.6,3,5,62
STU_0256,JD_0049,0,0.4,63.6,1.6,3,1.0,0.91,87.0,52.65,2,5,62
STU_0257,JD_0049,0,0.2,46.2,-15.8,4,0.3333,0.17,78.0,51.25,1,5,62
STU_0258,JD_0049,0,0.4,58.4,-3.6,3,0.3333,0.22,100.0,55.8,4,5,62
STU_0259,JD_0049,0,0.0,40.2,-21.8,5,0.6667,0.33,99.0,45.5,-1,5,62
STU_0260,JD_0049,0,0.6,52.4,-9.6,2,0.6667,-0.12,87.0,49.35,4,5,62
STU_0261,JD_0049,0,0.2,48.6,-13.4,4,1.0,-0.48,80.0,53.5,2,5,62
STU_0262,JD_0049,0,0.6,60.8,-1.2,2,0.6667,0.63,90.0,57.6,3,5,62
STU_0263,JD_0049,0,0.0,42.2,-19.8,5,1.0,2.47,84.0,45.55,-1,5,62
STU_0264,JD_0049,0,0.2,58.4,-3.6,4,1.0,0.98,91.0,53.9,4,5,62
STU_0265,JD_0049,0,0.4,56.0,-6.0,3,0.6667,0.74,95.0,57.6,0,5,62
STU_0266,JD_0049,0,0.6,64.6,2.6,2,0.6667,-0.91,84.0,49.1,1,5,62
STU_0267,JD_0049,0,0.2,54.2,-7.8,4,0.0,2.96,79.0,50.65,-1,5,62
STU_0268,JD_0049,0,0.6,58.0,-4.0,2,0.3333,1.53,97.0,45.3,1,5,62
STU_0269,JD_0049,0,0.2,44.4,-17.6,4,0.3333,0.46,95.0,50.9,-1,5,62
STU_0270,JD_0049,0,0.2,42.4,-19.6,4,1.0,-0.51,84.0,46.4,-1,5,62
STU_0271,JD_0049,0,0.0,37.2,-24.8,5,0.3333,3.12,89.0,48.0,-1,5,62
STU_0272,JD_0049,0,0.6,64.8,2.8,2,0.6667,0.1,86.0,50.1,3,5,62
STU_0273,JD_0049,0,0.2,49.6,-12.4,4,1.0,3.09,83.0,49.4,3,5,62
STU_0274,JD_0049,0,0.0,50.4,-11.6,5,0.3333,0.93,96.0,51.5,0,5,62
STU_0275,JD_0049,0,0.2,54.8,-7.2,4,0.3333,2.72,78.0,50.35,2,5,62
STU_0276,JD_0049,0,0.4,58.8,-3.2,3,0.0,1.02,82.0,49.75,4,5,62
STU_0277,JD_0049,0,0.0,44.0,-18.0,5,0.3333,0.51,100.0,50.1,4,5,62
STU_0278,JD_0049,0,0.8,70.2,8.2,1,0.0,-0.76,97.0,57.15,4,5,62
