age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,is_fraud
36.0,69199.0,32162.57650681217,3798.0,17,23,3,retail,0,23,1,1,165.94719852192347,1
22.0,86035.0,10700.301029296857,2986.0,61,223,0,online,1,16,1,1,25.175884746383208,1
69.0,33210.0,12540.327328980677,3747.0,10,111,4,travel,1,4,1,1,1.3323160761246446,1
48.0,69363.0,12006.767650554608,1721.0,31,124,1,retail,1,11,1,1,12.702513201635204,0
52.0,,11380.901486644796,762.0,60,157,1,retail,1,5,0,1,145.2911461799661,0
47.0,103279.0,27493.450767594844,2479.0,70,175,2,retail,1,17,0,1,0.6930152559241018,0
40.0,85348.0,39533.70873919012,3979.0,17,30,4,travel,1,4,0,1,39.482258172684034,1
44.0,80284.0,15818.461405388392,1402.0,50,115,4,electronics,1,5,0,1,3.930605971114424,0
32.0,132628.0,18106.84154555781,2615.0,37,90,4,online,1,8,1,1,16.871395146171505,1
70.0,134835.0,30671.705101624902,687.0,62,212,4,food,1,14,0,1,4.61085520409492,0
55.0,97124.0,13779.019584917258,115.0,72,38,4,food,1,9,0,1,98.13757599747781,0
53.0,93847.0,14212.057767175991,3297.0,77,83,1,online,1,16,1,1,44.710651105487756,0
53.0,47432.0,15630.752625260588,4763.0,29,27,0,travel,1,18,1,1,116.19373878680537,0
71.0,89089.0,11079.176927160304,1956.0,32,217,0,food,1,11,0,1,58.29423911167309,0
63.0,80398.0,9034.51240091197,,11,104,2,retail,1,8,1,1,177.07322397814124,0
57.0,124291.0,47947.19723434786,1792.0,6,230,1,food,1,14,0,1,35.655011744046604,0
32.0,28321.0,6928.98294919729,4551.0,35,116,4,online,1,13,0,1,50.90379646404504,1
23.0,106348.0,15968.167056129583,3267.0,33,215,0,retail,1,0,0,0,42.93752189599862,1
21.0,62383.0,12566.750193816471,2007.0,18,221,3,food,1,16,0,1,33.10766745692568,0
53.0,138816.0,49534.35224185225,4879.0,37,15,3,online,1,0,0,0,93.52694252420709,1
60.0,103682.0,21795.472941719094,1571.0,13,187,3,travel,1,22,1,1,51.71503686795648,1
30.0,148053.0,44091.4344549807,4016.0,74,3,4,online,1,20,1,0,80.80104284112657,1
,104190.0,15490.773603140797,1685.0,64,10,4,travel,1,21,1,1,77.17406750081443,0
64.0,77893.0,26112.651085600435,1132.0,1,207,2,retail,1,12,0,0,10.600609314713765,0
49.0,60820.0,13771.537892538929,3991.0,63,120,2,online,1,7,0,1,52.51447347260082,0
33.0,146262.0,51306.86286841566,1311.0,34,208,2,electronics,1,12,0,1,11.135183602597365,0
32.0,91262.0,38636.4934995319,953.0,10,145,3,electronics,1,15,0,1,43.77189428074349,0
51.0,28760.0,9912.380408662475,4560.0,7,128,4,electronics,1,1,0,1,56.57248172019139,1
66.0,47190.0,10301.53099154361,955.0,56,211,3,electronics,1,12,0,0,294.53702674855793,0
22.0,92411.0,18694.512481511996,610.0,37,11,2,electronics,1,17,0,1,1.550905199941386,0
71.0,48377.0,11173.557488259206,2710.0,29,176,4,travel,1,2,1,0,4.783844027796045,1
70.0,71737.0,11897.452703218858,4830.0,12,133,1,online,1,12,0,1,4.007748418835042,0
55.0,94569.0,16310.19630521422,1427.0,17,69,0,retail,1,18,1,1,,0
43.0,,20813.82203800336,1534.0,48,64,0,electronics,1,12,0,1,86.18309113279675,0
37.0,107909.0,27397.34303933675,3776.0,26,14,2,electronics,1,18,1,0,92.91302222787485,0
46.0,28744.0,7887.298188128367,260.0,12,50,3,retail,1,3,0,1,66.7761833502227,0
28.0,49995.0,16879.30121240509,1554.0,21,154,1,retail,1,18,0,1,113.59224353740882,0
49.0,41977.0,14098.453906390609,,42,72,4,electronics,1,17,0,1,19.493857515799625,0
46.0,122938.0,15607.071132465006,3133.0,61,69,3,travel,1,5,1,1,4.6142434675936945,0
30.0,59542.0,25758.84060004691,907.0,58,135,2,retail,1,18,0,0,2.995623384880111,0
46.0,35651.0,6093.847579594665,4886.0,54,127,3,online,1,3,0,1,95.57200808638204,0
54.0,124239.0,48357.37879646992,235.0,34,16,2,online,1,3,1,1,65.54752659900517,0
71.0,103931.0,42514.8873868594,1219.0,7,183,0,travel,1,23,0,1,59.96838885643749,0
61.0,120344.0,46447.94781227403,4908.0,35,78,0,food,1,6,0,0,20.75125840118156,1
27.0,127112.0,42149.2026435162,4847.0,15,101,3,travel,1,6,0,1,23.894144552540357,1
24.0,41715.0,4415.26572575882,2188.0,65,56,1,electronics,1,22,0,1,158.63961948090238,0
73.0,69409.0,16946.221019774126,2689.0,25,105,4,food,1,15,0,1,3.2965608763464314,1
70.0,49306.0,16859.48516166057,2895.0,59,132,2,electronics,1,15,0,1,74.30169894714524,0
65.0,44086.0,11241.071132816416,2816.0,79,228,4,online,1,4,0,1,18.526620381318082,1
31.0,39376.0,17537.75373683477,713.0,6,48,0,retail,1,14,0,1,1.991885330182915,0
49.0,86350.0,19301.030590575716,2554.0,52,17,1,electronics,1,22,1,0,67.85039353399121,0
56.0,96425.0,20964.136945130533,2380.0,79,111,1,online,1,3,0,0,20.09197585156356,1
45.0,128358.0,26492.972755994957,3291.0,21,164,4,travel,1,23,0,1,64.03324745460009,1
41.0,61636.0,14368.112655707037,4720.0,71,70,0,electronics,1,12,0,1,61.49092785903157,0
56.0,111120.0,35887.535853837,338.0,32,80,4,online,1,18,0,1,38.26298229975452,0
30.0,139889.0,53550.36500019939,4238.0,53,93,3,retail,1,6,0,1,75.11290670430543,0
57.0,76649.0,27978.967330704058,4940.0,59,228,1,electronics,1,11,0,1,43.49879145228706,0
29.0,59610.0,25220.2236996384,130.0,69,38,1,online,1,8,0,1,16.888233271760377,0
44.0,35058.0,15929.149141659487,974.0,62,101,3,electronics,1,16,1,1,66.234626341036,0
55.0,149876.0,63911.86502010085,,4,62,0,retail,1,1,0,1,44.47511534895738,0
69.0,99637.0,10718.765262404228,3685.0,18,121,1,electronics,1,15,0,0,0.6404483685384801,0
55.0,103033.0,40632.833803328824,2086.0,56,48,2,electronics,1,6,0,1,115.95817684087551,0
68.0,95194.0,17454.755604409384,342.0,24,10,2,online,1,17,0,1,39.44367036066243,0
56.0,101917.0,15610.750931467788,3378.0,66,233,0,food,1,6,1,1,101.48583471534639,0
38.0,89200.0,31701.279841633153,1326.0,13,36,3,electronics,1,0,0,1,107.16673152344198,0
69.0,130848.0,29819.903053082428,1206.0,62,157,4,food,1,2,0,1,29.436354454275754,0
59.0,131022.0,16095.641991648887,3180.0,54,206,0,travel,1,20,0,1,35.42928685205863,0
52.0,71619.0,11104.661579150497,1439.0,15,4,4,electronics,1,10,0,0,26.871690775982838,0
44.0,,5018.588337399221,365.0,69,44,0,food,1,21,0,1,29.84067399187222,0
43.0,44539.0,20545.37085532237,4244.0,3,56,2,travel,0,14,0,1,112.75987129402205,0
52.0,85058.0,9343.38258782723,1536.0,37,42,3,online,1,2,0,1,,1
57.0,87068.0,16001.557975861646,3907.0,37,228,2,electronics,1,23,0,0,6.76382722958617,0
32.0,102313.0,27266.937552208747,38.0,3,114,3,online,1,12,0,1,47.11990174318853,0
69.0,124932.0,30312.067557475093,1023.0,63,237,4,travel,1,3,0,1,274.9194612338582,1
33.0,55373.0,25731.298792916456,2712.0,35,141,0,online,1,22,0,1,,0
43.0,58154.0,6752.585340098625,837.0,52,174,1,online,1,21,0,1,77.05897817052814,0
45.0,31031.0,9460.913837570635,4456.0,28,210,1,retail,0,7,1,0,73.28018612046856,1
,118533.0,44117.00885256065,2034.0,18,161,3,travel,1,21,0,1,21.56357683950753,0
61.0,96975.0,45838.064399092546,308.0,36,21,3,online,1,3,1,1,23.2487588726729,0
50.0,47785.0,16636.276113092805,1875.0,33,208,2,food,1,17,0,1,64.38156710755955,0
37.0,103928.0,43805.869667292194,4026.0,64,79,1,travel,1,6,1,1,,0
69.0,143696.0,19181.975467450076,2121.0,26,185,2,retail,1,10,0,0,42.26490911904314,0
40.0,53669.0,13652.09504498958,764.0,48,69,4,electronics,1,3,0,1,62.397243025920304,0
68.0,119475.0,29818.433556754637,779.0,40,70,1,online,1,12,1,1,75.15827172080559,0
45.0,142154.0,64611.16604881844,3745.0,17,230,4,food,1,8,1,0,15.839520479402594,1
42.0,27282.0,4380.083317761867,1248.0,40,67,0,retail,1,8,0,1,7.9376989054511045,0
33.0,59624.0,9584.824455759697,,7,48,2,travel,1,22,0,1,17.25105901717643,0
39.0,73438.0,16995.261364525308,2223.0,57,204,3,online,1,20,0,1,35.416931942188334,1
69.0,114900.0,13993.259536979855,1916.0,8,228,1,retail,1,18,1,1,20.938256932569246,0
56.0,92534.0,16006.828933495006,1574.0,56,161,2,retail,1,2,0,1,42.00848815273009,0
32.0,56705.0,27563.38502149437,1228.0,31,36,3,food,1,11,0,1,2.747404785165945,1
61.0,63244.0,17156.426037183795,4611.0,59,161,0,electronics,1,10,0,1,35.64203267528815,0
39.0,99964.0,35268.06726029618,1367.0,58,159,1,electronics,0,19,1,0,22.94210018463795,1
32.0,62437.0,24378.183479880438,3849.0,12,149,4,electronics,1,10,0,1,38.25007369629159,0
29.0,102872.0,25387.221544657892,1470.0,48,27,0,travel,1,16,0,1,27.455229781539657,0
27.0,99878.0,15869.698295189446,3995.0,31,219,3,retail,1,20,1,1,16.71952978162646,1
48.0,144006.0,26300.16232881351,1426.0,63,72,1,travel,1,13,0,0,117.22658674384184,0
34.0,130368.0,29372.769607544404,2863.0,74,101,1,retail,0,15,1,1,10.213942477158893,1
51.0,97982.0,34727.50238518071,4866.0,39,190,0,food,1,23,0,0,57.18554191589139,0
72.0,75583.0,19599.5954967192,4938.0,76,96,1,food,1,9,0,1,129.27705924685407,0
39.0,63392.0,6511.998931713969,1438.0,20,128,3,travel,1,3,0,0,38.682078477228345,1
67.0,32461.0,10042.228253790083,4388.0,48,26,0,travel,1,9,0,1,104.53867070722507,0
36.0,125123.0,58633.308054252746,4484.0,71,66,4,food,1,19,1,1,6.668083404757807,1
73.0,35516.0,15088.299373033698,4303.0,54,140,0,online,1,11,0,1,34.04006233582837,0
25.0,104285.0,44851.36714072426,3072.0,78,22,0,electronics,1,8,0,0,30.534625859357593,0
55.0,42514.0,17771.838624202825,3081.0,75,17,4,electronics,1,14,0,1,0.40759720139722233,1
32.0,146251.0,33563.48279054003,565.0,71,7,3,food,1,8,0,1,29.28260795141458,0
45.0,125962.0,51150.33827494829,365.0,29,107,2,electronics,1,6,0,1,23.02482875265144,0
,61268.0,9635.28402815047,1573.0,74,68,2,online,1,23,0,0,55.402644730509024,0
41.0,115486.0,41931.4027937243,3510.0,73,128,4,online,1,11,0,1,139.29770497641047,0
56.0,125424.0,44729.6383631595,1050.0,48,37,3,retail,1,19,1,1,4.484808250236063,0
73.0,61788.0,6810.76269846261,2696.0,74,38,1,travel,1,23,1,1,19.83590277152844,0
43.0,100749.0,41829.78119566111,,56,96,4,electronics,1,13,0,1,29.355171283643077,0
36.0,86049.0,39694.33847813236,4785.0,17,139,2,online,0,21,0,0,30.365484268153057,1
59.0,87493.0,18108.085983744048,,9,1,3,travel,1,15,0,0,74.54047745111909,1
65.0,61027.0,25933.807489963296,1789.0,34,153,0,travel,1,18,0,1,29.295032153007767,0
73.0,118547.0,15762.292298527349,85.0,45,42,3,retail,1,22,0,1,1.3768493991695279,0
62.0,67849.0,23067.787686062027,4336.0,9,180,3,travel,1,2,0,0,61.91166836551489,0
59.0,125127.0,36819.714127472835,3329.0,7,152,2,travel,1,10,0,0,108.06716671552847,1
34.0,42858.0,13644.67631622285,2359.0,16,181,2,food,1,22,0,1,,0
51.0,109162.0,51358.764899239555,2783.0,19,235,1,retail,1,20,0,1,43.50716971369004,0
25.0,104003.0,46648.059863765804,2272.0,6,184,1,retail,1,19,0,1,8.892763613540364,0
55.0,77395.0,32044.1198608284,3239.0,11,63,4,electronics,1,18,0,1,12.464491829742567,0
43.0,64758.0,13565.46588893438,2126.0,76,81,0,travel,1,7,0,1,13.405100236177937,0
49.0,79312.0,36858.46363134053,402.0,61,8,1,electronics,1,19,1,1,28.171073821621267,0
63.0,,6950.153849277506,1118.0,42,187,2,online,1,7,1,1,131.65540768233754,0
31.0,141758.0,62562.297232376266,4372.0,13,173,3,travel,1,2,1,1,36.88471844983129,1
38.0,107279.0,24809.773760809076,620.0,12,27,4,online,1,9,1,1,10.66570378926141,0
67.0,40434.0,4913.091859896254,2785.0,74,52,1,food,1,12,0,1,15.46828943343233,0
,89047.0,32746.39255027437,4008.0,20,146,3,travel,1,8,1,1,24.226635732702107,0
29.0,72775.0,14010.058713277465,682.0,50,91,3,electronics,1,5,0,1,,0
30.0,100769.0,19894.667512901236,3687.0,36,86,1,electronics,1,14,0,1,28.99388493991521,0
64.0,139682.0,31067.912109266905,40.0,69,16,0,travel,1,15,1,1,24.915615820520873,0
37.0,91677.0,11503.07137213129,1410.0,37,66,0,electronics,1,4,0,0,41.589276765692084,0
58.0,108555.0,18546.71485537659,4081.0,12,5,4,travel,1,20,1,1,,0
27.0,110920.0,11320.03499671614,626.0,40,82,0,retail,1,12,0,1,4.10951119516849,0
66.0,133439.0,37117.90043473403,4644.0,54,131,4,electronics,1,18,1,0,1.235864279376253,1
33.0,70734.0,9457.287946513112,2796.0,2,219,2,travel,1,1,0,1,14.468118399039618,1
60.0,126665.0,47253.77688716939,880.0,50,118,1,travel,1,5,0,0,4.803084984178867,0
62.0,113503.0,22047.860191522268,4206.0,41,81,3,electronics,1,0,0,1,20.499313548034742,0
29.0,65603.0,31320.81782845589,3614.0,45,208,4,retail,1,14,1,1,74.1256265302517,1
,101708.0,45616.10420778486,1422.0,9,70,0,electronics,1,14,0,1,62.99089765912227,0
47.0,106926.0,23072.102854148256,2749.0,62,115,4,travel,1,13,0,1,47.199494649988374,1
22.0,93803.0,38767.48371726418,950.0,47,7,4,retail,1,6,0,1,95.69643783119122,0
25.0,64332.0,27102.940482758528,350.0,5,50,0,online,1,4,0,0,,0
49.0,116703.0,57724.25004259762,2918.0,76,142,0,food,1,19,0,0,108.16453387722227,0
57.0,46312.0,15706.066188318946,4143.0,1,166,1,electronics,1,15,0,1,25.477918825585693,0
58.0,118376.0,15718.710321671262,669.0,44,232,3,travel,1,16,1,1,25.615779850136743,0
39.0,109526.0,39290.797734156324,2043.0,22,207,1,retail,1,10,0,1,,0
28.0,,17499.594967520705,1570.0,38,111,1,retail,1,14,0,1,,0
68.0,96442.0,34269.72255503251,3467.0,19,47,0,online,1,19,0,1,185.4347206696614,0
65.0,139332.0,31051.286976662403,1666.0,31,112,0,electronics,1,15,0,1,7.454404525740806,0
21.0,142961.0,63456.36126506779,2985.0,67,161,3,retail,1,2,0,1,20.842917601535007,0
42.0,65379.0,31629.632739776753,1059.0,42,43,4,online,1,5,1,1,19.231703455633877,0
72.0,42297.0,7913.13446457475,463.0,26,91,1,travel,1,20,0,1,3.880752119519066,0
37.0,27011.0,3653.531177371562,1714.0,13,29,3,online,1,22,0,1,8.259072372862601,1
27.0,141130.0,25094.891692427267,2794.0,58,128,1,electronics,1,12,0,1,2.2947805214832364,0
45.0,145234.0,62192.22775706602,828.0,18,185,4,online,0,0,0,1,17.29413335706824,1
65.0,69014.0,25580.581130982784,4878.0,67,229,1,retail,1,20,0,0,100.7414976714265,0
24.0,137094.0,48588.70974025609,22.0,3,133,2,retail,1,13,0,1,20.733532903581224,0
56.0,36738.0,9578.230479060014,3989.0,55,221,3,food,0,1,1,1,6.601873001593766,1
26.0,119333.0,39514.87812974967,930.0,58,96,0,online,0,1,0,1,51.879698048871006,0
51.0,72498.0,16177.903333656435,4930.0,63,188,1,travel,1,14,0,1,284.2124067395074,1
39.0,36120.0,10506.586747430705,2428.0,52,117,3,electronics,1,17,0,1,13.219361784308237,1
64.0,141517.0,59044.46023437205,1324.0,24,70,3,food,1,8,0,1,16.395420926579344,0
74.0,33767.0,16630.134008511435,3687.0,72,130,1,online,1,2,1,1,178.50516431023613,0
59.0,47852.0,22633.783988647683,2027.0,9,70,0,travel,1,3,0,0,9.847985944475901,1
47.0,104239.0,49362.000806540054,,37,110,0,food,1,14,1,1,35.791532555991616,0
30.0,25929.0,6764.603688340311,4802.0,53,171,1,retail,0,4,0,1,13.698961535390525,1
46.0,102487.0,29466.6473933998,2444.0,24,132,3,electronics,1,19,0,1,134.67179897352707,1
39.0,143387.0,54810.27703166366,2878.0,21,56,0,online,1,19,0,0,199.55605577951718,0
59.0,116575.0,54659.30960503139,2525.0,40,221,1,travel,1,4,0,1,84.28837610065916,0
23.0,139149.0,21818.243677833292,1448.0,62,187,1,retail,1,9,0,1,18.90104465783599,0
,120040.0,26612.477333526633,4174.0,70,89,1,food,1,15,0,1,25.83275203247604,0
33.0,42438.0,6607.543036353928,3553.0,69,137,3,electronics,1,11,0,1,13.87376256412107,1
70.0,73515.0,25348.222831987747,3185.0,14,131,0,food,1,13,0,1,110.70946861164953,0
48.0,30744.0,6841.167139324182,1791.0,42,218,3,food,1,21,0,1,122.9960372914604,0
40.0,108820.0,25076.822604167297,2273.0,50,176,2,travel,1,10,0,1,27.13909672957492,0
48.0,67417.0,8654.07649632044,1979.0,61,171,0,retail,1,18,1,0,53.4332222662748,0
28.0,130284.0,31257.532046616125,221.0,4,219,3,online,1,5,0,1,9.049313221169143,0
61.0,32069.0,14270.660198344578,517.0,72,100,0,travel,1,9,1,1,28.540805179325325,0
59.0,67359.0,13015.720614461901,341.0,75,224,2,electronics,1,19,0,1,49.91560715658986,0
21.0,44799.0,16937.381319497894,560.0,17,129,4,food,1,2,0,1,24.339435167991784,0
23.0,123746.0,43540.19566910844,951.0,57,57,1,electronics,1,21,0,0,22.127168900187463,0
33.0,118762.0,52895.86362365316,737.0,48,181,3,travel,1,14,0,1,0.04997457961465903,0
48.0,145906.0,22311.242115988953,4985.0,44,144,2,travel,1,10,0,1,81.55695029703392,0
,95188.0,46740.73325812959,2872.0,45,51,2,online,1,21,0,0,110.06356311627985,0
45.0,114859.0,38253.95746222014,3253.0,33,112,0,food,1,1,0,1,174.44167785579222,1
53.0,147521.0,73493.43697134175,658.0,31,203,0,travel,1,23,0,1,63.51834297409557,0
58.0,132674.0,61641.121895810364,2747.0,47,218,1,electronics,1,5,1,1,39.79137703780618,0
73.0,,9430.345442262116,2757.0,6,104,0,online,1,16,0,0,15.686555749133582,0
,72093.0,8828.855111983821,1019.0,72,127,3,electronics,1,17,0,0,363.1840939713033,1
64.0,62226.0,12585.559300204068,1560.0,71,55,3,food,1,3,0,1,44.54977535334353,1
65.0,97127.0,30208.969814546665,813.0,34,1,3,online,1,22,1,1,57.15236391170963,0
52.0,139650.0,23550.373064261512,4090.0,53,90,4,online,1,8,0,0,57.349097570995355,1
65.0,116369.0,19431.749203925523,4319.0,14,156,3,online,1,9,0,1,93.29779858657457,0
67.0,102362.0,29177.000267511074,4274.0,16,53,0,retail,0,20,1,0,0.4859810851979508,1
41.0,51417.0,5825.9157094459615,3411.0,43,186,0,online,1,1,1,1,12.438899986020893,1
36.0,43693.0,6499.562396032998,4251.0,73,73,3,electronics,1,10,0,1,54.76100246667185,1
74.0,104674.0,27879.347936475006,4621.0,74,188,2,electronics,1,10,0,1,112.75919313523221,0
41.0,145956.0,18281.275611343182,3171.0,12,187,2,food,1,10,1,1,57.81293585413493,0
31.0,140598.0,36372.98697101381,4558.0,70,108,2,travel,1,0,1,1,26.67838813678606,1
57.0,,14480.125318968901,4165.0,19,150,1,travel,1,13,0,0,22.43602616468162,0
56.0,78161.0,21924.67992902748,537.0,41,8,4,retail,1,0,0,1,66.96061766206337,0
55.0,146316.0,65501.27537431606,3308.0,53,177,3,online,1,20,0,0,,1
39.0,27169.0,8477.406736520206,1033.0,29,42,1,retail,1,22,0,1,46.7046620814585,0
40.0,109092.0,31330.369845061883,3744.0,70,155,2,food,1,8,0,1,17.227933883516908,0
38.0,47052.0,12435.076565667474,442.0,59,167,3,food,1,23,0,0,129.61667720718748,1
67.0,96849.0,41359.30262616447,1186.0,64,211,1,travel,1,0,1,1,40.134704806337716,0
61.0,98851.0,45275.996144795,410.0,24,25,0,food,1,20,1,1,78.14975272986858,0
69.0,33036.0,14578.687284958392,2114.0,16,38,2,online,1,21,0,1,12.059537726276998,0
34.0,56778.0,20974.851045257645,3060.0,52,85,1,electronics,1,21,0,1,21.082833486875945,0
35.0,,7747.234919373485,2243.0,6,152,0,food,1,3,0,1,103.80416589647061,1
51.0,48173.0,10152.362816135485,2455.0,37,24,2,retail,1,0,0,0,2.5702981914608647,1
21.0,55403.0,6561.112766869039,4710.0,4,60,4,online,1,18,0,0,35.904310579250144,1
73.0,,23616.481499802285,2845.0,38,211,2,food,1,9,0,1,32.86058132843028,0
74.0,96675.0,35220.57914314751,2523.0,41,178,4,food,1,14,0,1,69.56136317670813,1
74.0,31344.0,12491.999298365698,1783.0,14,111,4,online,1,19,0,1,16.556888453309398,0
23.0,43800.0,9838.736877480651,1106.0,71,66,4,food,1,3,1,1,12.363284608107207,0
36.0,50372.0,22076.10368966172,938.0,51,142,3,electronics,1,19,0,1,130.2743458745662,0
43.0,86516.0,17635.535077329092,1961.0,65,53,3,travel,1,13,0,0,42.39769650618235,0
,45538.0,4583.741364554693,1983.0,52,160,4,online,1,4,1,1,5.529238488324801,1
32.0,88918.0,22279.82625496603,1564.0,30,106,0,retail,1,14,0,1,10.723821119535799,0
30.0,39973.0,13123.319471350818,2788.0,57,96,4,food,1,14,0,0,337.36946262143704,1
52.0,96155.0,28027.44624706993,4431.0,79,220,1,travel,1,15,0,1,10.883490247524803,0
36.0,125240.0,55710.566438517206,1004.0,30,176,4,retail,1,15,1,0,47.14142718208681,0
28.0,84500.0,12012.698665318443,622.0,42,39,3,retail,1,3,0,1,27.247401284090255,0
58.0,,16076.46881267451,2603.0,11,168,3,electronics,1,8,0,1,108.40231439579757,1
32.0,130455.0,39813.788432354595,605.0,27,42,1,travel,1,0,0,0,70.35927185632228,0
44.0,67261.0,14296.809349552743,851.0,24,111,1,online,1,4,0,1,45.43490597491196,0
48.0,135659.0,58182.95740963387,4449.0,39,104,2,travel,1,8,0,0,0.5398530421906464,0
73.0,52716.0,21146.467897394556,868.0,72,77,0,travel,1,19,0,0,,1
,28236.0,11100.804805400632,454.0,18,204,0,retail,1,4,1,1,29.409409650671602,0
48.0,40848.0,18401.084140941934,1798.0,77,8,0,electronics,0,3,1,1,134.10278987285383,1
56.0,27352.0,10643.04175847994,4327.0,45,207,3,electronics,1,15,0,1,34.21323859596539,0
46.0,26932.0,5190.779867384405,3464.0,12,26,0,travel,1,1,0,0,59.2452035522125,0
28.0,,19111.254232993822,3962.0,49,140,2,travel,1,15,0,1,3.5905194983486224,0
70.0,33556.0,7485.710242443841,4697.0,31,43,2,food,1,17,1,1,68.3543315226256,1
48.0,111836.0,22017.137678503885,1040.0,22,179,0,retail,1,1,0,1,20.624186403300175,0
48.0,30498.0,3940.385430501134,1305.0,44,110,1,online,1,15,0,1,21.643794806377866,0
57.0,,19880.571606953534,2073.0,64,219,2,online,1,0,1,0,6.315354383999559,1
61.0,75098.0,28867.700096202774,1457.0,77,210,1,electronics,1,15,1,0,7.94141380784526,0
56.0,89386.0,17322.98812455062,2055.0,25,237,3,retail,1,2,0,0,10.274947851610417,0
47.0,137169.0,54833.5281380143,4629.0,51,100,2,electronics,1,14,1,1,19.890189200032225,0
74.0,34569.0,16148.436595064413,2860.0,7,63,1,,1,10,1,1,111.26727526222835,0
37.0,141127.0,20211.021073565644,3834.0,6,49,0,travel,1,9,0,1,22.963886949347586,0
29.0,81882.0,15807.701289754365,2078.0,24,115,3,retail,1,16,0,1,,1
53.0,95393.0,38167.15117214852,3771.0,19,155,4,retail,1,3,1,1,4.318624722647596,1
73.0,25340.0,5316.399642667746,2285.0,9,137,4,food,0,16,0,0,44.7140857566293,1
40.0,68949.0,24122.882545155193,1818.0,36,167,0,travel,1,3,0,0,32.878504026130244,0
33.0,107302.0,14213.8334453622,1321.0,40,65,3,travel,1,18,0,0,190.74015740755746,0
48.0,87443.0,24561.076552100294,4065.0,24,199,3,electronics,1,0,1,0,93.60763712779048,1
68.0,116668.0,46158.12720842954,2461.0,48,218,3,retail,1,13,1,0,30.332859446945264,0
49.0,99027.0,37096.06649509767,1099.0,63,71,3,,1,23,0,1,74.61447925152817,0
33.0,25138.0,10709.512986715372,1682.0,69,7,4,travel,1,10,1,0,10.723980921218173,0
,25358.0,11435.972410561264,,53,200,1,food,1,6,1,1,41.31522671634655,0
55.0,144619.0,59188.70990741615,4542.0,54,80,3,retail,1,16,1,1,3.8774897215773145,1
,100250.0,36955.668491850935,4934.0,42,67,1,travel,1,3,0,1,21.39236394564432,0
38.0,110376.0,12438.160702674502,4364.0,45,237,3,food,1,9,0,1,12.800268066175963,0
71.0,124931.0,39226.6685902861,2013.0,14,138,2,online,1,16,0,1,63.45398596180316,0
25.0,55654.0,6404.611672964487,4208.0,29,199,2,travel,1,3,0,1,33.67611974935901,1
,50879.0,21533.372986818445,4874.0,6,213,2,online,1,18,0,1,69.52927350826641,0
45.0,106532.0,24320.170015907283,1134.0,7,181,3,electronics,1,17,1,0,36.210786170365154,1
22.0,80778.0,26250.567992998964,1231.0,37,101,1,online,1,16,0,0,4.522743613820649,0
30.0,62772.0,13293.736332408862,2870.0,53,95,4,travel,0,5,1,1,66.4706886874288,1
50.0,83478.0,34476.418821031264,2283.0,18,87,0,online,1,6,0,1,89.55676240107454,0
70.0,89353.0,40619.96410521357,3000.0,38,185,4,retail,1,5,0,1,116.9267953795255,1
65.0,51762.0,13430.013114182646,2520.0,59,91,3,travel,1,11,0,1,42.43066321002862,1
25.0,38283.0,17042.40319631248,246.0,1,214,2,food,1,8,0,1,70.03698147215715,0
53.0,88922.0,18391.737525212797,1154.0,68,103,2,online,1,17,0,0,,0
74.0,64420.0,20219.1426658101,3263.0,44,126,1,retail,1,1,1,1,8.465316760118439,1
,80568.0,35732.27635169789,3792.0,47,155,3,electronics,1,16,0,1,8.969534048057149,1
38.0,110090.0,25359.510803428948,776.0,35,182,4,electronics,1,20,0,1,3.676165160403045,0
52.0,45219.0,21778.234873826383,2691.0,60,113,3,online,1,0,0,1,19.2767740865047,1
67.0,82169.0,12222.786712749805,2675.0,52,4,3,electronics,1,22,0,1,32.07601292701528,0
69.0,125455.0,13462.579548864991,1769.0,8,88,2,food,0,8,0,1,308.2397979327915,0
31.0,99965.0,46149.25620819154,3501.0,41,151,4,travel,1,5,0,0,28.193157190692048,1
41.0,71840.0,9156.688070425258,2825.0,3,176,0,retail,1,1,0,1,64.7756462136121,0
46.0,,24837.783918949834,3523.0,69,211,2,online,1,5,1,1,59.11008067727918,0
,130209.0,62573.07360057498,505.0,14,170,4,electronics,1,8,0,1,11.438087082235468,1
42.0,109754.0,16990.837184050535,3190.0,26,3,1,travel,1,2,1,1,3.0144263358873395,0
47.0,102988.0,32444.70617233039,3940.0,70,91,2,food,1,15,0,1,39.48364761353612,0
69.0,83342.0,14498.850972602697,2082.0,58,3,1,electronics,1,23,1,1,60.249598227078785,0
33.0,139516.0,37845.39884818809,347.0,40,156,2,electronics,1,14,0,1,317.4581489102951,0
53.0,43951.0,5474.978342439563,3959.0,51,191,3,retail,1,11,0,1,22.205961168348974,0
54.0,26307.0,4987.013652465952,3118.0,5,81,4,food,1,22,0,1,113.34379713966598,1
61.0,105388.0,25852.637386754894,1827.0,77,159,1,food,1,7,1,1,24.057876639331184,0
55.0,115768.0,31889.33752339411,146.0,32,138,2,online,1,5,0,1,58.46435325742127,0
21.0,60428.0,29670.0575564188,2565.0,1,177,1,retail,1,2,0,1,45.59662843854189,0
41.0,133707.0,56577.61675498723,4425.0,77,214,2,online,1,22,0,1,2.7216896245463436,0
