student_id,target_role,top1_job,top1_score,top1_correct_role,would_show_low_fit_warning,matched_skills,missing_skills,status
1129,Business Analyst,Business Analyst,0.7457,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1764,Backend Developer,Backend Developer,0.9756,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1744,Data Scientist,Data Scientist,0.681,True,False,"Statistics,Pandas,Deep Learning,Python",Machine Learning,ok
1487,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1711,ML Engineer,ML Engineer,1.0,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1091,Full Stack Developer,Full Stack Developer,0.8984,True,False,"Git,REST API,Node.js,JavaScript",React,ok
1206,QA Engineer,QA Engineer,0.9033,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1768,Full Stack Developer,Full Stack Developer,0.981,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1171,DevOps Engineer,DevOps Engineer,0.8711,True,False,"Git,Kubernetes,Linux",Docker,ok
1057,Business Analyst,Business Analyst,1.0,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1405,Business Analyst,Business Analyst,0.9063,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1242,Backend Developer,Backend Developer,0.8649,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1347,Backend Developer,Backend Developer,1.0,True,False,"Java,REST API,SQL",,ok
1098,DevOps Engineer,DevOps Engineer,0.8042,True,False,"Kubernetes,CI/CD,Docker,Linux",Git,ok
1117,DevOps Engineer,DevOps Engineer,1.0,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1202,Data Scientist,Data Scientist,0.733,True,False,"Pandas,Machine Learning,Python","Deep Learning,SQL",ok
1697,DevOps Engineer,DevOps Engineer,1.0,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1480,Data Scientist,Data Scientist,0.8519,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1324,DevOps Engineer,DevOps Engineer,0.6919,True,False,"Kubernetes,CI/CD,Linux","Docker,Git",ok
1194,Business Analyst,Business Analyst,0.8889,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1444,Full Stack Developer,Full Stack Developer,0.8312,True,False,"Git,React,JavaScript",,ok
1455,Data Analyst,Data Analyst,1.0,True,False,"Excel,SQL,Statistics,Power BI",,ok
1529,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1629,Frontend Developer,Frontend Developer,0.8219,True,False,"Git,TypeScript,CSS,HTML",JavaScript,ok
1551,Data Analyst,Business Analyst,1.0,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1639,Full Stack Developer,Full Stack Developer,0.5697,True,False,"Git,React",SQL,ok
1793,Data Scientist,Data Scientist,0.9284,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1778,Frontend Developer,Frontend Developer,0.7584,True,False,"CSS,HTML,Git",,ok
1297,Full Stack Developer,Full Stack Developer,0.8842,True,False,"Git,React,JavaScript",,ok
1703,Product Manager,Product Manager,0.9713,True,False,"Agile,Roadmapping,Excel,Communication",,ok
1717,Data Scientist,Data Scientist,0.7557,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1396,ML Engineer,ML Engineer,0.9124,True,False,"Python,SQL,Docker,TensorFlow",,ok
1427,DevOps Engineer,DevOps Engineer,0.6854,True,False,"Docker,Git,Kubernetes",Linux,ok
1641,ML Engineer,ML Engineer,0.8518,True,False,"Python,TensorFlow,Docker,Machine Learning",Deep Learning,ok
1560,Business Analyst,Business Analyst,0.8889,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1526,Full Stack Developer,Full Stack Developer,0.8252,True,False,"Node.js,REST API,React",,ok
1759,Data Scientist,Data Scientist,0.921,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1015,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1253,QA Engineer,QA Engineer,0.8434,True,False,"Test Automation,Java,Selenium",Manual Testing,ok
1239,Data Scientist,Data Scientist,0.5868,True,False,"Statistics,Machine Learning",Deep Learning,ok
1121,DevOps Engineer,DevOps Engineer,0.8648,True,False,"AWS,CI/CD,Git",Docker,ok
1286,ML Engineer,ML Engineer,0.9089,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1555,Frontend Developer,Frontend Developer,0.903,True,False,"CSS,React,JavaScript",Git,ok
1197,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1346,Data Analyst,Data Analyst,0.9337,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1546,ML Engineer,ML Engineer,0.7754,True,False,"SQL,Python,Deep Learning",,ok
1251,Business Analyst,Business Analyst,0.7422,True,False,"Statistics,Communication,Power BI",,ok
1648,Business Analyst,Data Analyst,0.8375,False,False,"Excel,Statistics,Power BI",SQL,ok
1413,Business Analyst,Business Analyst,0.8297,True,False,"Excel,Power BI,Communication,Data Visualization",SQL,ok
1486,DevOps Engineer,DevOps Engineer,0.9033,True,False,"Docker,Git,Kubernetes,Linux",,ok
1431,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1619,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1291,Data Analyst,Data Analyst,0.8934,True,False,"Power BI,Statistics,Python,SQL,Data Visualization",,ok
1017,DevOps Engineer,DevOps Engineer,0.8598,True,False,"CI/CD,Docker,Git,Kubernetes",AWS,ok
1159,Product Manager,Product Manager,0.715,True,False,"Excel,Stakeholder Management,SQL",Agile,ok
1244,DevOps Engineer,DevOps Engineer,0.9013,True,False,"Linux,CI/CD,Git,AWS",Docker,ok
1067,Full Stack Developer,Full Stack Developer,0.981,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1360,Backend Developer,Backend Developer,1.0,True,False,"Spring Boot,Git,REST API,SQL,Java",,ok
1749,Full Stack Developer,Full Stack Developer,0.936,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1505,Data Analyst,Business Analyst,0.9492,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1473,ML Engineer,ML Engineer,0.8194,True,False,"Machine Learning,Docker,Python,Deep Learning",,ok
1578,Product Manager,Product Manager,0.9255,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1522,DevOps Engineer,DevOps Engineer,1.0,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1687,QA Engineer,QA Engineer,1.0,True,False,"Git,Test Automation,Manual Testing,Selenium",,ok
1531,Product Manager,Product Manager,0.7191,True,False,"Excel,Stakeholder Management,SQL",Agile,ok
1409,Backend Developer,Backend Developer,0.9538,True,False,"Git,Java,Spring Boot",,ok
1685,ML Engineer,ML Engineer,0.9643,True,False,"Machine Learning,Docker,Python,Deep Learning",,ok
1433,Full Stack Developer,Full Stack Developer,0.9466,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1432,Data Analyst,Business Analyst,0.7452,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1485,Frontend Developer,Frontend Developer,0.7075,True,False,"React,TypeScript",Git,ok
1152,ML Engineer,ML Engineer,1.0,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1328,Full Stack Developer,Full Stack Developer,0.981,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1257,Business Analyst,Data Analyst,0.8824,False,False,"Data Visualization,Statistics,Excel,SQL",Python,ok
1312,Full Stack Developer,Full Stack Developer,0.8984,True,False,"Git,REST API,Node.js,JavaScript",React,ok
1305,Backend Developer,Backend Developer,0.8907,True,False,"Microservices,REST API,Java,Git",,ok
1414,Product Manager,Product Manager,0.8196,True,False,"Stakeholder Management,Communication,Agile",Excel,ok
1134,Data Scientist,Data Scientist,0.7946,True,False,"Machine Learning,Python,SQL",,ok
1032,Data Analyst,Business Analyst,1.0,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1459,Frontend Developer,Frontend Developer,0.8758,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1162,DevOps Engineer,DevOps Engineer,0.8236,True,False,"Kubernetes,CI/CD,Git,Linux",Docker,ok
1340,Data Analyst,Business Analyst,1.0,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1287,QA Engineer,QA Engineer,0.7543,True,False,"Selenium,SQL,Manual Testing","Git,Test Automation",ok
1249,Data Analyst,Data Analyst,1.0,True,False,"Power BI,Statistics,Python,SQL,Data Visualization",,ok
1738,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1580,Data Analyst,Data Analyst,0.9585,True,False,"Python,Excel,Statistics,Power BI",,ok
1654,QA Engineer,QA Engineer,0.9265,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1002,Data Scientist,Data Scientist,0.8701,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1208,DevOps Engineer,DevOps Engineer,0.9055,True,False,"AWS,CI/CD,Docker,Kubernetes",Git,ok
1630,Data Scientist,Data Scientist,0.7899,True,False,"Statistics,Pandas",SQL,ok
1733,QA Engineer,QA Engineer,0.8501,True,False,"Git,Selenium,SQL,Test Automation",Manual Testing,ok
1674,DevOps Engineer,DevOps Engineer,0.9234,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1265,Frontend Developer,Frontend Developer,0.8092,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1275,Frontend Developer,Frontend Developer,0.8615,True,False,"Git,JavaScript,TypeScript,CSS",,ok
1071,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1445,QA Engineer,QA Engineer,0.7539,True,False,"Selenium,Test Automation,SQL,Java",Manual Testing,ok
1663,Data Scientist,Data Scientist,0.8904,True,False,"Pandas,Statistics,Machine Learning,Deep Learning,SQL",,ok
1099,DevOps Engineer,DevOps Engineer,0.7318,True,False,"AWS,CI/CD,Git",Docker,ok
1679,Data Analyst,Business Analyst,0.8863,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1022,Full Stack Developer,Full Stack Developer,0.8235,True,False,"SQL,Git,JavaScript",,ok
1415,Frontend Developer,Full Stack Developer,0.6667,False,False,"Node.js,React",Git,ok
1518,Frontend Developer,Frontend Developer,0.749,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1150,QA Engineer,QA Engineer,0.7517,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1355,QA Engineer,QA Engineer,0.6886,True,False,"Java,Manual Testing,Git,Selenium",Test Automation,ok
1748,ML Engineer,Data Scientist,0.6598,False,False,"Machine Learning,Python,SQL",,ok
1053,ML Engineer,ML Engineer,0.9335,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1199,DevOps Engineer,DevOps Engineer,0.9056,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1123,Frontend Developer,Frontend Developer,0.661,True,False,"JavaScript,TypeScript,HTML","Git,CSS",ok
1204,Backend Developer,Backend Developer,1.0,True,False,"REST API,Spring Boot,Microservices,SQL,Git",,ok
1068,DevOps Engineer,DevOps Engineer,0.8584,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1224,DevOps Engineer,DevOps Engineer,0.8659,True,False,"Linux,CI/CD,Git,Docker",AWS,ok
1128,Backend Developer,Backend Developer,0.9225,True,False,"REST API,Spring Boot,Microservices,SQL",Git,ok
1140,Data Scientist,Data Scientist,0.7582,True,False,"Pandas,Statistics,Machine Learning","Deep Learning,SQL",ok
1418,Data Analyst,Data Analyst,0.8206,True,False,"Power BI,Statistics,Python,SQL,Data Visualization",,ok
1219,QA Engineer,QA Engineer,0.7784,True,False,"Java,Manual Testing,Git,Selenium",Test Automation,ok
1547,QA Engineer,QA Engineer,1.0,True,False,"Git,Selenium,SQL,Manual Testing,Test Automation",,ok
1158,Full Stack Developer,Full Stack Developer,0.8212,True,False,"Node.js,REST API",React,ok
1095,Full Stack Developer,Full Stack Developer,1.0,True,False,"SQL,Git,JavaScript",,ok
1256,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1774,DevOps Engineer,DevOps Engineer,0.8288,True,False,"Kubernetes,CI/CD,Git,Linux",Docker,ok
1644,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1040,Data Scientist,Data Scientist,0.7874,True,False,"Deep Learning,Statistics,Python",SQL,ok
1131,ML Engineer,ML Engineer,0.772,True,False,"Python,TensorFlow,Docker,Machine Learning",Deep Learning,ok
1790,Business Analyst,Business Analyst,0.9333,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1190,Backend Developer,Backend Developer,0.8702,True,False,"Microservices,REST API,Java,Git",,ok
1590,QA Engineer,QA Engineer,1.0,True,False,"Manual Testing,Selenium,Test Automation,SQL,Java",,ok
1403,Backend Developer,Backend Developer,0.8907,True,False,"REST API,Spring Boot,Microservices,SQL,Git",,ok
1039,Data Scientist,Data Scientist,0.9558,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1243,Product Manager,Product Manager,0.8867,True,False,"Agile,Roadmapping,Communication",,ok
1354,Backend Developer,Backend Developer,0.9756,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1621,QA Engineer,QA Engineer,0.8347,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1651,Data Analyst,Data Analyst,0.7853,True,False,"Python,Data Visualization,Excel,Power BI",Statistics,ok
1535,Business Analyst,Business Analyst,0.7262,True,False,"Statistics,Communication,Power BI",,ok
1504,DevOps Engineer,DevOps Engineer,0.9148,True,False,"Docker,Git,Kubernetes,Linux",,ok
1160,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1395,Data Analyst,Data Analyst,0.809,True,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1538,DevOps Engineer,DevOps Engineer,0.9033,True,False,"Docker,Git,Kubernetes,Linux",,ok
1241,DevOps Engineer,DevOps Engineer,0.8317,True,False,"Kubernetes,CI/CD,Linux","Docker,Git",ok
1014,Data Scientist,Data Scientist,0.8882,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1658,Backend Developer,Backend Developer,0.8991,True,False,"REST API,Spring Boot,Microservices,SQL,Git",,ok
1476,Data Analyst,Business Analyst,0.9246,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1694,Frontend Developer,Frontend Developer,0.8219,True,False,"Git,TypeScript,CSS,HTML",JavaScript,ok
1315,Business Analyst,Business Analyst,0.8591,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1362,QA Engineer,QA Engineer,0.8435,True,False,"Test Automation,SQL,Manual Testing",Java,ok
1591,Data Scientist,Data Scientist,0.8856,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1321,QA Engineer,QA Engineer,1.0,True,False,"Test Automation,Manual Testing,Java,Selenium",,ok
1673,ML Engineer,ML Engineer,0.9052,True,False,"Machine Learning,Docker,Python,Deep Learning",,ok
1565,Full Stack Developer,Full Stack Developer,0.8897,True,False,"Git,Node.js,React",,ok
1356,QA Engineer,QA Engineer,0.7229,True,False,"Java,Manual Testing,Git,Selenium",Test Automation,ok
1035,QA Engineer,QA Engineer,0.9072,True,False,"Test Automation,Manual Testing,Selenium",Git,ok
1335,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1689,Product Manager,Product Manager,1.0,True,False,"Stakeholder Management,Communication,Excel,Agile",,ok
1377,Data Analyst,Business Analyst,0.8224,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1185,Full Stack Developer,Full Stack Developer,0.8779,True,False,"Git,REST API,Node.js,JavaScript",React,ok
1424,Full Stack Developer,Full Stack Developer,1.0,True,False,"SQL,React,Node.js,Git",,ok
1326,Data Scientist,Data Scientist,0.915,True,False,"Statistics,SQL,Pandas",,ok
1188,Full Stack Developer,ML Engineer,0.7425,False,False,"Docker,Python,SQL",,ok
1285,Frontend Developer,Frontend Developer,0.7379,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1392,Full Stack Developer,Full Stack Developer,0.5552,True,False,"Git,JavaScript",SQL,ok
1773,Product Manager,Product Manager,1.0,True,False,"Excel,Agile,SQL,Stakeholder Management,Communication",,ok
1166,Data Analyst,Data Analyst,0.8821,True,False,"SQL,Data Visualization,Python",,ok
1348,Full Stack Developer,Full Stack Developer,0.8312,True,False,"Git,React,JavaScript",,ok
1299,Full Stack Developer,Full Stack Developer,0.7661,True,False,"SQL,React,Node.js",Git,ok
1536,ML Engineer,ML Engineer,0.8865,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1230,Business Analyst,Data Analyst,0.8937,False,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1695,Business Analyst,Business Analyst,0.8572,True,False,"Excel,Power BI,Communication,Data Visualization",SQL,ok
1042,Backend Developer,Backend Developer,0.9551,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1588,Business Analyst,Data Analyst,0.8415,False,False,"SQL,Power BI,Excel",Python,ok
1544,Business Analyst,Business Analyst,0.8572,True,False,"Excel,Power BI,Communication,Data Visualization",SQL,ok
1447,Data Scientist,Data Scientist,0.9301,True,False,"Pandas,Statistics,Machine Learning,Deep Learning",SQL,ok
1448,QA Engineer,QA Engineer,0.8934,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1350,Backend Developer,Backend Developer,1.0,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1046,ML Engineer,ML Engineer,1.0,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1109,Business Analyst,Business Analyst,1.0,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1618,Frontend Developer,Frontend Developer,0.8626,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1662,Backend Developer,Backend Developer,0.7533,True,False,"Spring Boot,Microservices,SQL,Git",REST API,ok
1030,Frontend Developer,Frontend Developer,0.7075,True,False,"React,TypeScript",Git,ok
1182,QA Engineer,QA Engineer,0.6678,True,False,"Java,Git,Selenium","Test Automation,Manual Testing",ok
1622,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1420,QA Engineer,QA Engineer,0.7827,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1635,Full Stack Developer,Full Stack Developer,0.8779,True,False,"Git,REST API,Node.js,JavaScript",React,ok
1105,Data Analyst,Data Analyst,0.8879,True,False,"Data Visualization,Statistics,Python,Excel,SQL",,ok
1061,Business Analyst,Data Analyst,0.9115,False,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1659,Business Analyst,Business Analyst,0.6563,True,False,"Communication,Power BI",Statistics,ok
1084,Product Manager,Product Manager,1.0,True,False,"Excel,Agile,Stakeholder Management,SQL",,ok
1491,Product Manager,Product Manager,0.9033,True,False,"Agile,SQL,Stakeholder Management,Communication",Excel,ok
1316,Product Manager,Product Manager,0.8501,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1451,Data Scientist,Data Scientist,0.7762,True,False,"Pandas,Machine Learning,Python,SQL",Deep Learning,ok
1382,Product Manager,Product Manager,0.5844,True,False,"Agile,Communication",Roadmapping,ok
1423,Backend Developer,Backend Developer,0.9292,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1497,ML Engineer,ML Engineer,0.7294,True,False,"TensorFlow,Docker,Machine Learning","Python,Deep Learning",ok
1752,Data Scientist,Data Scientist,0.7967,True,False,"Pandas,Machine Learning,Python,SQL",Deep Learning,ok
1524,QA Engineer,QA Engineer,0.9304,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1446,ML Engineer,ML Engineer,0.6675,True,False,"TensorFlow,Docker,Deep Learning","Python,Machine Learning",ok
1664,Data Scientist,Data Scientist,0.739,True,False,"Deep Learning,Statistics,Python",SQL,ok
1001,DevOps Engineer,DevOps Engineer,0.8598,True,False,"CI/CD,Docker,Git,Kubernetes",AWS,ok
1776,Product Manager,Product Manager,0.8242,True,False,"Agile,SQL,Stakeholder Management,Communication",Excel,ok
1627,Product Manager,Product Manager,0.9156,True,False,"Agile,Roadmapping,Excel,Communication",,ok
1458,Product Manager,Product Manager,0.9187,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1489,QA Engineer,QA Engineer,0.7231,True,False,"Test Automation,Java,Selenium",Manual Testing,ok
1089,DevOps Engineer,DevOps Engineer,0.7882,True,False,"Linux,CI/CD,Git,Docker",AWS,ok
1484,Data Analyst,Data Analyst,0.8071,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1461,QA Engineer,QA Engineer,0.9141,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1078,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1269,Full Stack Developer,Full Stack Developer,0.7606,True,False,"REST API,Node.js,JavaScript","Git,React",ok
1124,Business Analyst,Business Analyst,0.8863,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1298,Backend Developer,Backend Developer,0.7907,True,False,"Spring Boot,Microservices,SQL,Git",REST API,ok
1096,Backend Developer,Backend Developer,0.6931,True,False,"Java,Microservices,Spring Boot",SQL,ok
1734,Product Manager,Product Manager,0.8634,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1012,Full Stack Developer,Full Stack Developer,0.8635,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1115,Business Analyst,Business Analyst,0.7466,True,False,"Communication,Excel,Statistics",,ok
1429,Product Manager,Product Manager,0.8352,True,False,"Agile,Stakeholder Management,Roadmapping",Excel,ok
1258,Backend Developer,Backend Developer,0.9361,True,False,"REST API,Spring Boot,Microservices,SQL,Git",,ok
1732,Backend Developer,Backend Developer,0.9272,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1353,Product Manager,Product Manager,0.8067,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1779,Product Manager,Product Manager,0.6758,True,False,"SQL,Roadmapping,Communication",Excel,ok
1691,Full Stack Developer,Full Stack Developer,0.9382,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1532,Product Manager,Product Manager,0.8634,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1170,Product Manager,Product Manager,0.796,True,False,"Agile,Roadmapping,Communication",,ok
1240,Frontend Developer,Frontend Developer,0.9081,True,False,"JavaScript,TypeScript,CSS",Git,ok
1278,Product Manager,Product Manager,0.7931,True,False,"Agile,SQL,Stakeholder Management,Communication",Excel,ok
1161,DevOps Engineer,DevOps Engineer,0.9252,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1074,Business Analyst,Business Analyst,0.7602,True,False,"Communication,Power BI",Statistics,ok
1530,Data Scientist,Data Scientist,0.9225,True,False,"Pandas,Machine Learning,Deep Learning,Python,SQL",,ok
1063,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1762,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1493,Backend Developer,Backend Developer,0.9603,True,False,"Java,Microservices,Spring Boot,SQL",,ok
1741,Backend Developer,Backend Developer,0.8864,True,False,"Microservices,REST API,Java,Git",,ok
1751,QA Engineer,QA Engineer,0.8632,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1742,Data Scientist,Data Scientist,0.8768,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1048,QA Engineer,QA Engineer,0.7335,True,False,"Git,Selenium,SQL,Manual Testing",Test Automation,ok
1763,Data Scientist,Data Scientist,0.5924,True,False,"Pandas,Statistics,Deep Learning","Machine Learning,SQL",ok
1592,Frontend Developer,Frontend Developer,0.6979,True,False,"JavaScript,Git,HTML","TypeScript,CSS",ok
1785,Business Analyst,Business Analyst,0.7014,True,False,"Communication,Excel,Statistics",,ok
1506,Data Analyst,Data Analyst,0.8976,True,False,"Statistics,Python,Power BI",SQL,ok
1021,ML Engineer,ML Engineer,0.924,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1425,QA Engineer,QA Engineer,0.8501,True,False,"Git,Selenium,SQL,Test Automation",Manual Testing,ok
1653,Data Analyst,Data Analyst,0.9206,True,False,"Data Visualization,Statistics,Python,Excel",SQL,ok
1193,Business Analyst,Business Analyst,0.8406,True,False,"Communication,Excel,Statistics",,ok
1643,Business Analyst,Data Analyst,0.8458,False,False,"Statistics,SQL,Power BI",Python,ok
1216,Frontend Developer,Frontend Developer,1.0,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1245,DevOps Engineer,DevOps Engineer,0.8905,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1364,Backend Developer,Backend Developer,0.6451,True,False,"Microservices,Spring Boot,SQL",Java,ok
1060,ML Engineer,ML Engineer,0.8037,True,False,"TensorFlow,Docker,Deep Learning,Machine Learning",Python,ok
1222,Frontend Developer,Frontend Developer,0.8536,True,False,"CSS,HTML,Git",,ok
1177,Backend Developer,Backend Developer,0.8288,True,False,"Java,Microservices,Spring Boot",SQL,ok
1450,Full Stack Developer,Full Stack Developer,0.9169,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1056,ML Engineer,ML Engineer,0.7422,True,False,"Machine Learning,Docker,Deep Learning",Python,ok
1255,Business Analyst,Data Analyst,0.7478,False,False,"Data Visualization,Statistics,Excel,SQL",Python,ok
1386,Product Manager,Product Manager,0.8406,True,False,"Agile,Roadmapping,Excel,Communication",,ok
1198,Data Scientist,Data Scientist,0.771,True,False,"Deep Learning,SQL,Statistics,Python",,ok
1069,ML Engineer,ML Engineer,0.7982,True,False,"TensorFlow,Deep Learning,Machine Learning","Python,Docker",ok
1723,Data Analyst,Data Analyst,0.7821,True,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1745,DevOps Engineer,DevOps Engineer,1.0,True,False,"Git,AWS,Kubernetes",,ok
1714,Business Analyst,Business Analyst,0.8905,True,False,"SQL,Power BI,Communication,Data Visualization",Excel,ok
1169,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1186,DevOps Engineer,DevOps Engineer,0.7845,True,False,"Linux,Git,AWS,Docker",CI/CD,ok
1036,Business Analyst,Data Analyst,0.8937,False,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1642,Business Analyst,Business Analyst,0.9514,True,False,"Communication,Excel,Statistics",,ok
