student_id,rank,job_id,title,company,score,status
269,5,111,Data Scientist,Driftwood Analytics,0.6355,ok
273,1,130,Backend Developer,Westgate Solutions,0.9377,ok
273,2,131,Backend Developer,Granite Edge Tech,0.8668,ok
273,3,128,Backend Developer,Ferrous Tech,0.7668,ok
273,4,127,Backend Developer,Ferrous Tech,0.7423,ok
273,5,126,Backend Developer,Driftwood Analytics,0.7289,ok
101,1,155,DevOps Engineer,Granite Edge Tech,0.9094,ok
101,2,154,DevOps Engineer,Northbridge Data Labs,0.9024,ok
101,3,149,DevOps Engineer,Northbridge Data Labs,0.8819,ok
101,4,150,DevOps Engineer,Quanta Robotics,0.8097,ok
101,5,152,DevOps Engineer,Granite Edge Tech,0.788,ok
260,1,122,ML Engineer,Harborview Software,0.7242,ok
260,2,109,Data Scientist,Meridian Apps,0.6358,ok
260,3,103,Data Analyst,Orbit Cloud Co,0.6358,ok
260,4,124,ML Engineer,Westgate Solutions,0.5969,ok
260,5,118,ML Engineer,Meridian Apps,0.5869,ok
256,1,120,ML Engineer,Meridian Apps,0.834,ok
256,2,118,ML Engineer,Meridian Apps,0.7856,ok
256,3,109,Data Scientist,Meridian Apps,0.6627,ok
256,4,119,ML Engineer,Harborview Software,0.6487,ok
256,5,117,ML Engineer,Bluepeak Systems,0.6214,ok
172,1,169,QA Engineer,Quanta Robotics,0.9319,ok
172,2,167,QA Engineer,Granite Edge Tech,0.925,ok
172,3,166,QA Engineer,Skyline Softworks,0.925,ok
172,4,168,QA Engineer,Granite Edge Tech,0.8999,ok
172,5,165,QA Engineer,Meridian Apps,0.8899,ok
99,1,170,QA Engineer,Lumen Stack,0.86,ok
99,2,171,QA Engineer,Bluepeak Systems,0.7475,ok
99,3,169,QA Engineer,Quanta Robotics,0.646,ok
99,4,167,QA Engineer,Granite Edge Tech,0.6306,ok
99,5,166,QA Engineer,Skyline Softworks,0.6306,ok
37,1,118,ML Engineer,Meridian Apps,0.6231,ok
37,2,117,ML Engineer,Bluepeak Systems,0.6106,ok
37,3,120,ML Engineer,Meridian Apps,0.5957,ok
37,4,119,ML Engineer,Harborview Software,0.5545,ok
37,5,116,Data Scientist,Crestline Digital,0.4561,ok
62,1,169,QA Engineer,Quanta Robotics,0.9302,ok
62,2,167,QA Engineer,Granite Edge Tech,0.9233,ok
62,3,166,QA Engineer,Skyline Softworks,0.9233,ok
62,4,168,QA Engineer,Granite Edge Tech,0.8983,ok
62,5,165,QA Engineer,Meridian Apps,0.8883,ok
151,1,163,Business Analyst,Meridian Apps,0.876,ok
151,2,107,Data Analyst,Quanta Robotics,0.7746,ok
151,3,162,Business Analyst,Driftwood Analytics,0.6649,ok
151,4,159,Business Analyst,Northbridge Data Labs,0.6649,ok
151,5,161,Business Analyst,Orbit Cloud Co,0.6649,ok
237,1,107,Data Analyst,Quanta Robotics,0.8254,ok
237,2,103,Data Analyst,Orbit Cloud Co,0.8233,ok
237,3,162,Business Analyst,Driftwood Analytics,0.7312,ok
237,4,159,Business Analyst,Northbridge Data Labs,0.7312,ok
237,5,161,Business Analyst,Orbit Cloud Co,0.7312,ok
203,1,131,Backend Developer,Granite Edge Tech,0.9141,ok
203,2,130,Backend Developer,Westgate Solutions,0.8842,ok
203,3,126,Backend Developer,Driftwood Analytics,0.8749,ok
203,4,125,Backend Developer,Meridian Apps,0.8336,ok
203,5,128,Backend Developer,Ferrous Tech,0.8242,ok
243,1,111,Data Scientist,Driftwood Analytics,1.0,ok
243,2,110,Data Scientist,Meridian Apps,0.8661,ok
243,3,114,Data Scientist,Driftwood Analytics,0.8348,ok
243,4,112,Data Scientist,Vertex Analytics,0.8348,ok
243,5,109,Data Scientist,Meridian Apps,0.7429,ok
12,1,171,QA Engineer,Bluepeak Systems,0.7926,ok
12,2,169,QA Engineer,Quanta Robotics,0.7756,ok
12,3,168,QA Engineer,Granite Edge Tech,0.7189,ok
12,4,167,QA Engineer,Granite Edge Tech,0.6692,ok
12,5,166,QA Engineer,Skyline Softworks,0.6692,ok
297,1,164,Business Analyst,Harborview Software,0.8445,ok
297,2,108,Data Analyst,Ferrous Tech,0.6294,ok
297,3,105,Data Analyst,Northbridge Data Labs,0.6269,ok
297,4,163,Business Analyst,Meridian Apps,0.5949,ok
297,5,160,Business Analyst,Lumen Stack,0.5856,ok
268,1,164,Business Analyst,Harborview Software,0.8783,ok
268,2,163,Business Analyst,Meridian Apps,0.7902,ok
268,3,157,Business Analyst,Crestline Digital,0.7392,ok
268,4,107,Data Analyst,Quanta Robotics,0.702,ok
268,5,101,Data Analyst,Crestline Digital,0.6773,ok
28,1,149,DevOps Engineer,Northbridge Data Labs,0.8976,ok
28,2,151,DevOps Engineer,Meridian Apps,0.8534,ok
28,3,152,DevOps Engineer,Granite Edge Tech,0.7474,ok
28,4,153,DevOps Engineer,Meridian Apps,0.6656,ok
28,5,155,DevOps Engineer,Granite Edge Tech,0.6331,ok
220,1,169,QA Engineer,Quanta Robotics,0.5902,ok
220,2,167,QA Engineer,Granite Edge Tech,0.5778,ok
220,3,166,QA Engineer,Skyline Softworks,0.5778,ok
220,4,158,Business Analyst,Bluepeak Systems,0.5203,ok
220,5,165,QA Engineer,Meridian Apps,0.5136,ok
5,1,116,Data Scientist,Crestline Digital,0.775,ok
5,2,110,Data Scientist,Meridian Apps,0.7643,ok
5,3,113,Data Scientist,Skyline Softworks,0.76,ok
5,4,114,Data Scientist,Driftwood Analytics,0.7338,ok
5,5,112,Data Scientist,Vertex Analytics,0.7338,ok
123,1,111,Data Scientist,Driftwood Analytics,1.0,ok
123,2,110,Data Scientist,Meridian Apps,0.8661,ok
123,3,114,Data Scientist,Driftwood Analytics,0.8348,ok
123,4,112,Data Scientist,Vertex Analytics,0.8348,ok
123,5,109,Data Scientist,Meridian Apps,0.7429,ok
33,1,120,ML Engineer,Meridian Apps,0.799,ok
33,2,117,ML Engineer,Bluepeak Systems,0.7724,ok
33,3,118,ML Engineer,Meridian Apps,0.7612,ok
33,4,109,Data Scientist,Meridian Apps,0.5234,ok
33,5,122,ML Engineer,Harborview Software,0.5071,ok
205,1,126,Backend Developer,Driftwood Analytics,1.0,ok
205,2,131,Backend Developer,Granite Edge Tech,0.8621,ok
205,3,130,Backend Developer,Westgate Solutions,0.8104,ok
205,4,125,Backend Developer,Meridian Apps,0.7484,ok
205,5,128,Backend Developer,Ferrous Tech,0.7248,ok
163,1,110,Data Scientist,Meridian Apps,0.9739,ok
163,2,114,Data Scientist,Driftwood Analytics,0.949,ok
163,3,112,Data Scientist,Vertex Analytics,0.949,ok
163,4,111,Data Scientist,Driftwood Analytics,0.9387,ok
163,5,115,Data Scientist,Meridian Apps,0.7846,ok
210,1,118,ML Engineer,Meridian Apps,0.8174,ok
210,2,120,ML Engineer,Meridian Apps,0.6803,ok
210,3,117,ML Engineer,Bluepeak Systems,0.6586,ok
210,4,122,ML Engineer,Harborview Software,0.6468,ok
210,5,115,Data Scientist,Meridian Apps,0.5257,ok
286,1,136,Frontend Developer,Bluepeak Systems,0.8219,ok
286,2,139,Frontend Developer,Quanta Robotics,0.8219,ok
286,3,138,Frontend Developer,Quanta Robotics,0.8082,ok
286,4,134,Frontend Developer,Lumen Stack,0.7634,ok
286,5,135,Frontend Developer,Skyline Softworks,0.7374,ok
139,1,175,Product Manager,Altrodav Technologies,1.0,ok
139,2,179,Product Manager,Quanta Robotics,0.8675,ok
139,3,174,Product Manager,Orbit Cloud Co,0.819,ok
139,4,178,Product Manager,Ferrous Tech,0.7926,ok
139,5,177,Product Manager,Granite Edge Tech,0.6254,ok
63,1,157,Business Analyst,Crestline Digital,0.849,ok
63,2,163,Business Analyst,Meridian Apps,0.7656,ok
63,3,162,Business Analyst,Driftwood Analytics,0.7565,ok
63,4,159,Business Analyst,Northbridge Data Labs,0.7565,ok
63,5,161,Business Analyst,Orbit Cloud Co,0.7565,ok
136,1,170,QA Engineer,Lumen Stack,0.86,ok
136,2,165,QA Engineer,Meridian Apps,0.5514,ok
136,3,171,QA Engineer,Bluepeak Systems,0.4721,ok
136,4,172,QA Engineer,Ferrous Tech,0.4697,ok
136,5,104,Data Analyst,Bluepeak Systems,0.4685,ok
129,1,110,Data Scientist,Meridian Apps,0.9086,ok
129,2,114,Data Scientist,Driftwood Analytics,0.8859,ok
129,3,112,Data Scientist,Vertex Analytics,0.8859,ok
129,4,111,Data Scientist,Driftwood Analytics,0.8764,ok
129,5,115,Data Scientist,Meridian Apps,0.7353,ok
291,1,160,Business Analyst,Lumen Stack,0.7396,ok
291,2,157,Business Analyst,Crestline Digital,0.6929,ok
291,3,158,Business Analyst,Bluepeak Systems,0.6907,ok
291,4,102,Data Analyst,Vertex Analytics,0.6788,ok
291,5,163,Business Analyst,Meridian Apps,0.5726,ok
9,1,114,Data Scientist,Driftwood Analytics,0.8724,ok
9,2,112,Data Scientist,Vertex Analytics,0.8724,ok
9,3,113,Data Scientist,Skyline Softworks,0.8717,ok
9,4,110,Data Scientist,Meridian Apps,0.7457,ok
9,5,111,Data Scientist,Driftwood Analytics,0.6891,ok
71,1,118,ML Engineer,Meridian Apps,0.7629,ok
71,2,120,ML Engineer,Meridian Apps,0.6677,ok
71,3,115,Data Scientist,Meridian Apps,0.6025,ok
71,4,122,ML Engineer,Harborview Software,0.518,ok
71,5,111,Data Scientist,Driftwood Analytics,0.4513,ok
265,1,154,DevOps Engineer,Northbridge Data Labs,0.8347,ok
265,2,152,DevOps Engineer,Granite Edge Tech,0.6752,ok
265,3,155,DevOps Engineer,Granite Edge Tech,0.6158,ok
265,4,149,DevOps Engineer,Northbridge Data Labs,0.5729,ok
265,5,156,DevOps Engineer,Cobalt Cloud Studio,0.4826,ok
65,1,149,DevOps Engineer,Northbridge Data Labs,0.9337,ok
65,2,152,DevOps Engineer,Granite Edge Tech,0.8327,ok
65,3,153,DevOps Engineer,Meridian Apps,0.7875,ok
65,4,151,DevOps Engineer,Meridian Apps,0.7526,ok
65,5,155,DevOps Engineer,Granite Edge Tech,0.6996,ok
45,1,158,Business Analyst,Bluepeak Systems,0.7383,ok
45,2,179,Product Manager,Quanta Robotics,0.7174,ok
45,3,176,Product Manager,Ferrous Tech,0.6777,ok
45,4,174,Product Manager,Orbit Cloud Co,0.669,ok
45,5,177,Product Manager,Granite Edge Tech,0.585,ok
280,1,178,Product Manager,Ferrous Tech,0.8562,ok
280,2,179,Product Manager,Quanta Robotics,0.8531,ok
280,3,174,Product Manager,Orbit Cloud Co,0.8304,ok
280,4,176,Product Manager,Ferrous Tech,0.8199,ok
280,5,175,Product Manager,Altrodav Technologies,0.7776,ok
157,1,155,DevOps Engineer,Granite Edge Tech,0.8236,ok
157,2,154,DevOps Engineer,Northbridge Data Labs,0.8149,ok
157,3,149,DevOps Engineer,Northbridge Data Labs,0.7894,ok
157,4,151,DevOps Engineer,Meridian Apps,0.7576,ok
157,5,150,DevOps Engineer,Quanta Robotics,0.6879,ok
41,1,131,Backend Developer,Granite Edge Tech,0.9756,ok
41,2,130,Backend Developer,Westgate Solutions,0.9432,ok
41,3,126,Backend Developer,Driftwood Analytics,0.9331,ok
41,4,125,Backend Developer,Meridian Apps,0.8882,ok
41,5,128,Backend Developer,Ferrous Tech,0.878,ok
124,1,157,Business Analyst,Crestline Digital,0.8905,ok
124,2,162,Business Analyst,Driftwood Analytics,0.7315,ok
124,3,159,Business Analyst,Northbridge Data Labs,0.7315,ok
124,4,161,Business Analyst,Orbit Cloud Co,0.7315,ok
124,5,163,Business Analyst,Meridian Apps,0.7222,ok
276,1,116,Data Scientist,Crestline Digital,0.8449,ok
276,2,110,Data Scientist,Meridian Apps,0.8378,ok
276,3,113,Data Scientist,Skyline Softworks,0.8281,ok
276,4,114,Data Scientist,Driftwood Analytics,0.8036,ok
276,5,112,Data Scientist,Vertex Analytics,0.8036,ok
217,1,136,Frontend Developer,Bluepeak Systems,0.8946,ok
217,2,139,Frontend Developer,Quanta Robotics,0.8946,ok
217,3,135,Frontend Developer,Skyline Softworks,0.8401,ok
217,4,133,Frontend Developer,Driftwood Analytics,0.7913,ok
217,5,137,Frontend Developer,Bluepeak Systems,0.759,ok
154,1,163,Business Analyst,Meridian Apps,0.6679,ok
154,2,157,Business Analyst,Crestline Digital,0.6337,ok
154,3,160,Business Analyst,Lumen Stack,0.6177,ok
154,4,102,Data Analyst,Vertex Analytics,0.6058,ok
154,5,164,Business Analyst,Harborview Software,0.5974,ok
24,1,178,Product Manager,Ferrous Tech,0.9255,ok
24,2,174,Product Manager,Orbit Cloud Co,0.897,ok
24,3,176,Product Manager,Ferrous Tech,0.8854,ok
24,4,179,Product Manager,Quanta Robotics,0.8327,ok
24,5,173,Product Manager,Vertex Analytics,0.8312,ok
262,1,169,QA Engineer,Quanta Robotics,0.8872,ok
262,2,167,QA Engineer,Granite Edge Tech,0.8807,ok
262,3,166,QA Engineer,Skyline Softworks,0.8807,ok
262,4,168,QA Engineer,Granite Edge Tech,0.8571,ok
262,5,165,QA Engineer,Meridian Apps,0.8477,ok
111,1,117,ML Engineer,Bluepeak Systems,0.7329,ok
111,2,118,ML Engineer,Meridian Apps,0.6018,ok
111,3,120,ML Engineer,Meridian Apps,0.5199,ok
111,4,124,ML Engineer,Westgate Solutions,0.5058,ok
111,5,137,Frontend Developer,Bluepeak Systems,0.5057,ok
82,1,164,Business Analyst,Harborview Software,0.7985,ok
82,2,105,Data Analyst,Northbridge Data Labs,0.7916,ok
82,3,160,Business Analyst,Lumen Stack,0.7735,ok
82,4,158,Business Analyst,Bluepeak Systems,0.7216,ok
82,5,157,Business Analyst,Crestline Digital,0.6951,ok
208,1,169,QA Engineer,Quanta Robotics,0.7344,ok
208,2,167,QA Engineer,Granite Edge Tech,0.7257,ok
208,3,166,QA Engineer,Skyline Softworks,0.7257,ok
208,4,168,QA Engineer,Granite Edge Tech,0.6842,ok
208,5,165,QA Engineer,Meridian Apps,0.6814,ok
213,1,171,QA Engineer,Bluepeak Systems,0.8435,ok
213,2,165,QA Engineer,Meridian Apps,0.7428,ok
213,3,167,QA Engineer,Granite Edge Tech,0.7127,ok
213,4,166,QA Engineer,Skyline Softworks,0.7127,ok
213,5,172,QA Engineer,Ferrous Tech,0.6674,ok
40,1,126,Backend Developer,Driftwood Analytics,1.0,ok
40,2,131,Backend Developer,Granite Edge Tech,0.8621,ok
40,3,130,Backend Developer,Westgate Solutions,0.8104,ok
40,4,125,Backend Developer,Meridian Apps,0.7484,ok
40,5,128,Backend Developer,Ferrous Tech,0.7248,ok
241,1,148,Full Stack Developer,Lumen Stack,0.8964,ok
241,2,145,Full Stack Developer,Harborview Software,0.8713,ok
241,3,147,Full Stack Developer,Cobalt Cloud Studio,0.8483,ok
241,4,144,Full Stack Developer,Harborview Software,0.8281,ok
241,5,141,Full Stack Developer,Vertex Analytics,0.6004,ok
292,1,155,DevOps Engineer,Granite Edge Tech,0.9314,ok
292,2,150,DevOps Engineer,Quanta Robotics,0.7953,ok
292,3,154,DevOps Engineer,Northbridge Data Labs,0.7008,ok
292,4,149,DevOps Engineer,Northbridge Data Labs,0.6696,ok
292,5,153,DevOps Engineer,Meridian Apps,0.5379,ok
259,1,177,Product Manager,Granite Edge Tech,0.9128,ok
259,2,176,Product Manager,Ferrous Tech,0.8466,ok
259,3,178,Product Manager,Ferrous Tech,0.808,ok
259,4,173,Product Manager,Vertex Analytics,0.7382,ok
259,5,180,Product Manager,Crestline Digital,0.5939,ok
200,1,178,Product Manager,Ferrous Tech,0.8783,ok
200,2,175,Product Manager,Altrodav Technologies,0.797,ok
200,3,177,Product Manager,Granite Edge Tech,0.7852,ok
200,4,179,Product Manager,Quanta Robotics,0.688,ok
200,5,174,Product Manager,Orbit Cloud Co,0.6492,ok
15,1,157,Business Analyst,Crestline Digital,0.8905,ok
15,2,162,Business Analyst,Driftwood Analytics,0.7315,ok
15,3,159,Business Analyst,Northbridge Data Labs,0.7315,ok
15,4,161,Business Analyst,Orbit Cloud Co,0.7315,ok
15,5,163,Business Analyst,Meridian Apps,0.7222,ok
48,1,126,Backend Developer,Driftwood Analytics,0.8371,ok
48,2,127,Backend Developer,Ferrous Tech,0.8168,ok
48,3,131,Backend Developer,Granite Edge Tech,0.6961,ok
48,4,130,Backend Developer,Westgate Solutions,0.6158,ok
48,5,132,Backend Developer,Granite Edge Tech,0.5521,ok
95,1,157,Business Analyst,Crestline Digital,0.7992,ok
95,2,164,Business Analyst,Harborview Software,0.7733,ok
95,3,160,Business Analyst,Lumen Stack,0.7493,ok
95,4,101,Data Analyst,Crestline Digital,0.7468,ok
95,5,163,Business Analyst,Meridian Apps,0.6911,ok
264,1,178,Product Manager,Ferrous Tech,0.8495,ok
264,2,174,Product Manager,Orbit Cloud Co,0.8239,ok
264,3,176,Product Manager,Ferrous Tech,0.8136,ok
264,4,173,Product Manager,Vertex Analytics,0.7651,ok
264,5,179,Product Manager,Quanta Robotics,0.7623,ok
228,1,118,ML Engineer,Meridian Apps,0.9099,ok
228,2,122,ML Engineer,Harborview Software,0.7167,ok
228,3,120,ML Engineer,Meridian Apps,0.6416,ok
228,4,117,ML Engineer,Bluepeak Systems,0.6149,ok
228,5,115,Data Scientist,Meridian Apps,0.5809,ok
274,1,169,QA Engineer,Quanta Robotics,0.9746,ok
274,2,167,QA Engineer,Granite Edge Tech,0.9673,ok
274,3,166,QA Engineer,Skyline Softworks,0.9673,ok
274,4,168,QA Engineer,Granite Edge Tech,0.9408,ok
274,5,165,QA Engineer,Meridian Apps,0.9302,ok
202,1,147,Full Stack Developer,Cobalt Cloud Studio,0.6862,ok
202,2,144,Full Stack Developer,Harborview Software,0.6862,ok
202,3,133,Frontend Developer,Driftwood Analytics,0.6717,ok
202,4,148,Full Stack Developer,Lumen Stack,0.6481,ok
202,5,137,Frontend Developer,Bluepeak Systems,0.6366,ok
162,1,144,Full Stack Developer,Harborview Software,0.866,ok
162,2,148,Full Stack Developer,Lumen Stack,0.7914,ok
162,3,145,Full Stack Developer,Harborview Software,0.7701,ok
162,4,147,Full Stack Developer,Cobalt Cloud Studio,0.7506,ok
162,5,143,Full Stack Developer,Skyline Softworks,0.5992,ok
44,1,144,Full Stack Developer,Harborview Software,0.8151,ok
44,2,148,Full Stack Developer,Lumen Stack,0.6881,ok
44,3,145,Full Stack Developer,Harborview Software,0.6754,ok
44,4,147,Full Stack Developer,Cobalt Cloud Studio,0.6314,ok
44,5,146,Full Stack Developer,Skyline Softworks,0.5926,ok
218,1,173,Product Manager,Vertex Analytics,0.7677,ok
218,2,179,Product Manager,Quanta Robotics,0.7205,ok
218,3,178,Product Manager,Ferrous Tech,0.7141,ok
218,4,174,Product Manager,Orbit Cloud Co,0.6848,ok
218,5,176,Product Manager,Ferrous Tech,0.6728,ok
146,1,118,ML Engineer,Meridian Apps,0.9335,ok
146,2,120,ML Engineer,Meridian Apps,0.8244,ok
146,3,117,ML Engineer,Bluepeak Systems,0.8062,ok
146,4,122,ML Engineer,Harborview Software,0.7965,ok
146,5,123,ML Engineer,Ferrous Tech,0.6973,ok
191,1,110,Data Scientist,Meridian Apps,1.0,ok
191,2,114,Data Scientist,Driftwood Analytics,0.8776,ok
191,3,112,Data Scientist,Vertex Analytics,0.8776,ok
191,4,111,Data Scientist,Driftwood Analytics,0.8661,ok
191,5,115,Data Scientist,Meridian Apps,0.8043,ok
221,1,135,Frontend Developer,Skyline Softworks,0.8921,ok
221,2,137,Frontend Developer,Bluepeak Systems,0.8044,ok
221,3,138,Frontend Developer,Quanta Robotics,0.7709,ok
221,4,136,Frontend Developer,Bluepeak Systems,0.7237,ok
221,5,139,Frontend Developer,Quanta Robotics,0.7237,ok
252,1,149,DevOps Engineer,Northbridge Data Labs,0.8373,ok
252,2,151,DevOps Engineer,Meridian Apps,0.8,ok
252,3,152,DevOps Engineer,Granite Edge Tech,0.6985,ok
252,4,153,DevOps Engineer,Meridian Apps,0.6221,ok
252,5,155,DevOps Engineer,Granite Edge Tech,0.5911,ok
4,1,155,DevOps Engineer,Granite Edge Tech,0.6818,ok
4,2,154,DevOps Engineer,Northbridge Data Labs,0.6733,ok
4,3,149,DevOps Engineer,Northbridge Data Labs,0.6483,ok
4,4,151,DevOps Engineer,Meridian Apps,0.5784,ok
4,5,153,DevOps Engineer,Meridian Apps,0.552,ok
106,1,113,Data Scientist,Skyline Softworks,0.8834,ok
106,2,114,Data Scientist,Driftwood Analytics,0.8602,ok
106,3,112,Data Scientist,Vertex Analytics,0.8602,ok
106,4,110,Data Scientist,Meridian Apps,0.7329,ok
106,5,116,Data Scientist,Crestline Digital,0.6841,ok
54,1,164,Business Analyst,Harborview Software,0.8072,ok
54,2,105,Data Analyst,Northbridge Data Labs,0.8002,ok
54,3,160,Business Analyst,Lumen Stack,0.7818,ok
54,4,158,Business Analyst,Bluepeak Systems,0.7292,ok
54,5,157,Business Analyst,Crestline Digital,0.7029,ok
134,1,133,Frontend Developer,Driftwood Analytics,0.9189,ok
134,2,137,Frontend Developer,Bluepeak Systems,0.8797,ok
134,3,134,Frontend Developer,Lumen Stack,0.7948,ok
134,4,140,Frontend Developer,Harborview Software,0.7948,ok
134,5,136,Frontend Developer,Bluepeak Systems,0.772,ok
2,1,151,DevOps Engineer,Meridian Apps,0.712,ok
2,2,150,DevOps Engineer,Quanta Robotics,0.6439,ok
2,3,153,DevOps Engineer,Meridian Apps,0.5504,ok
2,4,155,DevOps Engineer,Granite Edge Tech,0.5445,ok
2,5,154,DevOps Engineer,Northbridge Data Labs,0.5346,ok
132,1,115,Data Scientist,Meridian Apps,0.8856,ok
132,2,114,Data Scientist,Driftwood Analytics,0.7595,ok
132,3,112,Data Scientist,Vertex Analytics,0.7595,ok
132,4,116,Data Scientist,Crestline Digital,0.6633,ok
132,5,110,Data Scientist,Meridian Apps,0.6379,ok
104,1,163,Business Analyst,Meridian Apps,0.7649,ok
104,2,115,Data Scientist,Meridian Apps,0.7382,ok
104,3,164,Business Analyst,Harborview Software,0.7332,ok
104,4,157,Business Analyst,Crestline Digital,0.7005,ok
104,5,107,Data Analyst,Quanta Robotics,0.6736,ok
50,1,155,DevOps Engineer,Granite Edge Tech,0.8434,ok
50,2,154,DevOps Engineer,Northbridge Data Labs,0.837,ok
50,3,149,DevOps Engineer,Northbridge Data Labs,0.8185,ok
50,4,150,DevOps Engineer,Quanta Robotics,0.753,ok
50,5,152,DevOps Engineer,Granite Edge Tech,0.7333,ok
81,1,180,Product Manager,Crestline Digital,0.8178,ok
81,2,177,Product Manager,Granite Edge Tech,0.8032,ok
81,3,176,Product Manager,Ferrous Tech,0.6152,ok
81,4,178,Product Manager,Ferrous Tech,0.5867,ok
81,5,158,Business Analyst,Bluepeak Systems,0.4898,ok
206,1,149,DevOps Engineer,Northbridge Data Labs,0.7475,ok
206,2,155,DevOps Engineer,Granite Edge Tech,0.7231,ok
206,3,151,DevOps Engineer,Meridian Apps,0.5833,ok
206,4,152,DevOps Engineer,Granite Edge Tech,0.5244,ok
206,5,150,DevOps Engineer,Quanta Robotics,0.479,ok
35,1,180,Product Manager,Crestline Digital,0.6781,ok
35,2,179,Product Manager,Quanta Robotics,0.5913,ok
35,3,173,Product Manager,Vertex Analytics,0.5854,ok
35,4,178,Product Manager,Ferrous Tech,0.5765,ok
35,5,174,Product Manager,Orbit Cloud Co,0.5339,ok
92,1,160,Business Analyst,Lumen Stack,0.801,ok
92,2,179,Product Manager,Quanta Robotics,0.7899,ok
92,3,158,Business Analyst,Bluepeak Systems,0.7466,ok
92,4,174,Product Manager,Orbit Cloud Co,0.7431,ok
92,5,175,Product Manager,Altrodav Technologies,0.6552,ok
53,1,174,Product Manager,Orbit Cloud Co,0.8889,ok
53,2,179,Product Manager,Quanta Robotics,0.8333,ok
53,3,175,Product Manager,Altrodav Technologies,0.6854,ok
53,4,178,Product Manager,Ferrous Tech,0.6153,ok
53,5,173,Product Manager,Vertex Analytics,0.6141,ok
242,1,171,QA Engineer,Bluepeak Systems,0.6742,ok
242,2,169,QA Engineer,Quanta Robotics,0.6622,ok
242,3,147,Full Stack Developer,Cobalt Cloud Studio,0.6472,ok
242,4,168,QA Engineer,Granite Edge Tech,0.6141,ok
242,5,145,Full Stack Developer,Harborview Software,0.5962,ok
14,1,172,QA Engineer,Ferrous Tech,0.8489,ok
14,2,168,QA Engineer,Granite Edge Tech,0.8126,ok
14,3,165,QA Engineer,Meridian Apps,0.7922,ok
14,4,167,QA Engineer,Granite Edge Tech,0.7597,ok
14,5,166,QA Engineer,Skyline Softworks,0.7597,ok
89,1,120,ML Engineer,Meridian Apps,0.767,ok
89,2,117,ML Engineer,Bluepeak Systems,0.7418,ok
89,3,118,ML Engineer,Meridian Apps,0.7296,ok
89,4,109,Data Scientist,Meridian Apps,0.5042,ok
89,5,122,ML Engineer,Harborview Software,0.4871,ok
167,1,111,Data Scientist,Driftwood Analytics,0.8697,ok
167,2,109,Data Scientist,Meridian Apps,0.812,ok
167,3,110,Data Scientist,Meridian Apps,0.7326,ok
167,4,114,Data Scientist,Driftwood Analytics,0.6912,ok
167,5,112,Data Scientist,Vertex Analytics,0.6912,ok
295,1,133,Frontend Developer,Driftwood Analytics,1.0,ok
295,2,140,Frontend Developer,Harborview Software,0.8619,ok
295,3,136,Frontend Developer,Bluepeak Systems,0.841,ok
295,4,139,Frontend Developer,Quanta Robotics,0.841,ok
295,5,137,Frontend Developer,Bluepeak Systems,0.7048,ok
135,1,135,Frontend Developer,Skyline Softworks,0.6462,ok
135,2,136,Frontend Developer,Bluepeak Systems,0.6339,ok
135,3,139,Frontend Developer,Quanta Robotics,0.6339,ok
135,4,134,Frontend Developer,Lumen Stack,0.5749,ok
135,5,140,Frontend Developer,Harborview Software,0.5749,ok
288,1,136,Frontend Developer,Bluepeak Systems,0.8877,ok
288,2,139,Frontend Developer,Quanta Robotics,0.8877,ok
288,3,138,Frontend Developer,Quanta Robotics,0.8686,ok
288,4,133,Frontend Developer,Driftwood Analytics,0.7203,ok
288,5,135,Frontend Developer,Skyline Softworks,0.581,ok
244,1,157,Business Analyst,Crestline Digital,0.9261,ok
244,2,162,Business Analyst,Driftwood Analytics,0.7856,ok
244,3,159,Business Analyst,Northbridge Data Labs,0.7856,ok
244,4,161,Business Analyst,Orbit Cloud Co,0.7856,ok
244,5,101,Data Analyst,Crestline Digital,0.6645,ok
55,1,155,DevOps Engineer,Granite Edge Tech,0.858,ok
55,2,154,DevOps Engineer,Northbridge Data Labs,0.8514,ok
55,3,149,DevOps Engineer,Northbridge Data Labs,0.8324,ok
55,4,150,DevOps Engineer,Quanta Robotics,0.7655,ok
55,5,152,DevOps Engineer,Granite Edge Tech,0.7454,ok
51,1,169,QA Engineer,Quanta Robotics,0.9746,ok
51,2,167,QA Engineer,Granite Edge Tech,0.9673,ok
51,3,166,QA Engineer,Skyline Softworks,0.9673,ok
51,4,168,QA Engineer,Granite Edge Tech,0.9408,ok
51,5,165,QA Engineer,Meridian Apps,0.9302,ok
175,1,131,Backend Developer,Granite Edge Tech,0.9756,ok
175,2,130,Backend Developer,Westgate Solutions,0.9432,ok
175,3,126,Backend Developer,Driftwood Analytics,0.9331,ok
175,4,125,Backend Developer,Meridian Apps,0.8882,ok
175,5,128,Backend Developer,Ferrous Tech,0.878,ok
190,1,115,Data Scientist,Meridian Apps,0.8027,ok
190,2,116,Data Scientist,Crestline Digital,0.7928,ok
190,3,110,Data Scientist,Meridian Apps,0.7205,ok
190,4,109,Data Scientist,Meridian Apps,0.7168,ok
190,5,119,ML Engineer,Harborview Software,0.7011,ok
299,1,113,Data Scientist,Skyline Softworks,0.8238,ok
299,2,110,Data Scientist,Meridian Apps,0.6259,ok
299,3,114,Data Scientist,Driftwood Analytics,0.5864,ok
299,4,112,Data Scientist,Vertex Analytics,0.5864,ok
